,id_estacao,data_medicao,acumulado_chuva_10_min,acumulado_chuva_1_h,acumulado_chuva_3_h,acumulado_chuva_6_h,acumulado_chuva_12_h,acumulado_chuva_24_h,acumulado_chuva_48_h,acumulado_chuva_72_h,acumulado_chuva_96_h,data_particao,primary_key
523,7610,2023-12-31 13:50:00,0.0,0.0,0.0,0.2,1.8,2.8,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 13:50:00
524,7610,2023-12-31 12:50:00,0.0,0.0,0.2,0.2,1.8,2.8,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 12:50:00
525,7610,2023-12-31 11:50:00,0.0,0.0,0.2,0.6000000000000001,1.8,2.8,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 11:50:00
526,7610,2023-12-31 10:50:00,0.0,0.2,0.2,1.6,2.2,2.8,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 10:50:00
527,7610,2023-12-31 10:00:00,0.2,0.2,0.2,1.6,2.6,2.8,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 10:00:00
528,7610,2023-12-31 21:50:00,0.0,0.0,0.0,0.0,0.2,2.6,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 21:50:00
529,7610,2023-12-31 20:50:00,0.0,0.0,0.0,0.0,0.2,2.6,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 20:50:00
530,7610,2023-12-31 19:50:00,0.0,0.0,0.0,0.0,0.2,2.6,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 19:50:00
531,7610,2023-12-31 18:50:00,0.0,0.0,0.0,0.0,0.2,2.6,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 18:50:00
532,7610,2023-12-31 23:50:00,0.0,0.0,0.0,0.0,0.0,1.8,3.2,3.2,3.2,2023-12-31,7610_2023-12-31 23:50:00
533,7600,2023-12-31 00:10:00,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2.0,2023-12-31,7600_2023-12-31 00:10:00
534,7600,2023-12-31 01:10:00,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2.0,2023-12-31,7600_2023-12-31 01:10:00
535,7600,2023-12-31 02:10:00,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2.0,2023-12-31,7600_2023-12-31 02:10:00
536,7600,2023-12-31 03:10:00,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2.0,2023-12-31,7600_2023-12-31 03:10:00
537,7600,2023-12-31 04:10:00,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2.0,2023-12-31,7600_2023-12-31 04:10:00
538,7600,2023-12-31 05:10:00,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.6,2023-12-31,7600_2023-12-31 05:10:00
539,7600,2023-12-31 06:10:00,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.6000000000000001,2023-12-31,7600_2023-12-31 06:10:00
540,7602,2023-12-31 00:10:00,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,2023-12-31,7602_2023-12-31 00:10:00
541,7602,2023-12-31 01:10:00,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,2023-12-31,7602_2023-12-31 01:10:00
542,7602,2023-12-31 02:10:00,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,2023-12-31,7602_2023-12-31 02:10:00
543,7602,2023-12-31 03:10:00,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.6000000000000001,2023-12-31,7602_2023-12-31 03:10:00
544,7602,2023-12-31 04:10:00,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,2023-12-31,7602_2023-12-31 04:10:00
545,7602,2023-12-31 05:10:00,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,2023-12-31,7602_2023-12-31 05:10:00
546,7599,2023-12-31 02:00:00,0.0,0.0,0.0,0.2,0.4,0.8,0.8,0.8,2.8,2023-12-31,7599_2023-12-31 02:00:00
547,7599,2023-12-31 00:00:00,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,0.8,0.8,3.0,2023-12-31,7599_2023-12-31 00:00:00
548,7599,2023-12-31 01:00:00,0.0,0.0,0.2,0.2,0.4,0.8,0.8,0.8,3.0,2023-12-31,7599_2023-12-31 01:00:00
549,7599,2023-12-31 03:00:00,0.0,0.0,0.0,0.2,0.4,0.8,0.8,0.8,2.8,2023-12-31,7599_2023-12-31 03:00:00
550,7599,2023-12-31 04:00:00,0.0,0.0,0.0,0.2,0.4,0.8,0.8,0.8,2.6,2023-12-31,7599_2023-12-31 04:00:00
551,7599,2023-12-31 05:00:00,0.0,0.0,0.0,0.0,0.4,0.8,0.8,0.8,1.8,2023-12-31,7599_2023-12-31 05:00:00
552,7599,2023-12-31 06:00:00,0.0,0.0,0.0,0.0,0.4,0.8,0.8,0.8,0.8,2023-12-31,7599_2023-12-31 06:00:00
553,3114,2023-12-31 17:50:00,0.0,0.2,0.2,0.2,0.4,0.6000000000000001,1.6,1.6,1.6,2023-12-31,3114_2023-12-31 17:50:00
554,3114,2023-12-31 17:20:00,0.2,0.2,0.2,0.2,0.4,0.6000000000000001,1.6,1.6,1.6,2023-12-31,3114_2023-12-31 17:20:00
555,7602,2023-12-31 05:40:00,1.4,1.4,1.4,1.4,1.6,1.6,1.6,1.6,1.6,2023-12-31,7602_2023-12-31 05:40:00
556,7610,2023-12-31 03:30:00,0.2,0.2,0.2,1.0,1.2,1.6,1.6,1.6,3.8,2023-12-31,7610_2023-12-31 03:30:00
557,7610,2023-12-31 03:50:00,0.0,0.2,0.2,1.0,1.2,1.6,1.6,1.6,3.4,2023-12-31,7610_2023-12-31 03:50:00
558,7610,2023-12-31 04:50:00,0.0,0.0,0.2,0.6000000000000001,1.2,1.6,1.6,1.6,2.0,2023-12-31,7610_2023-12-31 04:50:00
559,7610,2023-12-31 05:40:00,0.4,1.0,1.2,1.2,2.2,2.6,2.6,2.6,2.8,2023-12-31,7610_2023-12-31 05:40:00
560,7613,2023-12-31 07:30:00,0.0,0.0,0.0,0.0,0.0,4.4,6.2,6.2,6.2,2023-12-31,7613_2023-12-31 07:30:00
561,7595,2023-12-31 05:10:00,0.2,0.2,0.2,0.4,0.4,6.2,6.2,6.2,6.2,2023-12-31,7595_2023-12-31 05:10:00
562,7609,2023-12-31 00:10:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,9.0,2023-12-31,7609_2023-12-31 00:10:00
563,7609,2023-12-31 01:10:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,8.2,2023-12-31,7609_2023-12-31 01:10:00
564,7609,2023-12-31 02:10:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,8.0,2023-12-31,7609_2023-12-31 02:10:00
565,7609,2023-12-31 03:10:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,8.0,2023-12-31,7609_2023-12-31 03:10:00
566,7609,2023-12-31 04:10:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,7.8,2023-12-31,7609_2023-12-31 04:10:00
567,7613,2023-12-31 04:30:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,6.6,2023-12-31,7613_2023-12-31 04:30:00
568,7613,2023-12-31 00:30:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,7.6,2023-12-31,7613_2023-12-31 00:30:00
569,7613,2023-12-31 01:30:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,7.2,2023-12-31,7613_2023-12-31 01:30:00
570,7613,2023-12-31 02:30:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,7.2,2023-12-31,7613_2023-12-31 02:30:00
571,7613,2023-12-31 03:30:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,7.2,2023-12-31,7613_2023-12-31 03:30:00
572,7613,2023-12-31 05:30:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,6.2,2023-12-31,7613_2023-12-31 05:30:00
573,7613,2023-12-31 06:30:00,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,6.2,2023-12-31,7613_2023-12-31 06:30:00
574,7613,2023-12-31 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,2023-12-31,7613_2023-12-31 08:30:00
575,7613,2023-12-31 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,2023-12-31,7613_2023-12-31 09:30:00
576,3114,2023-12-31 23:50:00,0.0,0.0,0.0,0.2,0.4,0.8,1.8,1.8,1.8,2023-12-31,3114_2023-12-31 23:50:00
577,3114,2023-12-31 22:50:00,0.0,0.0,0.0,0.4,0.4,0.8,1.8,1.8,1.8,2023-12-31,3114_2023-12-31 22:50:00
578,3114,2023-12-31 21:50:00,0.0,0.0,0.0,0.4,0.4,0.8,1.8,1.8,1.8,2023-12-31,3114_2023-12-31 21:50:00
579,3114,2023-12-31 20:50:00,0.0,0.0,0.2,0.4,0.4,0.8,1.8,1.8,1.8,2023-12-31,3114_2023-12-31 20:50:00
580,3114,2023-12-31 19:50:00,0.0,0.0,0.4,0.4,0.4,0.8,1.8,1.8,1.8,2023-12-31,3114_2023-12-31 19:50:00
581,3114,2023-12-31 18:50:00,0.0,0.2,0.4,0.4,0.4,0.8,1.8,1.8,1.8,2023-12-31,3114_2023-12-31 18:50:00
582,3114,2023-12-31 18:10:00,0.2,0.4,0.4,0.4,0.4,0.8,1.8,1.8,1.8,2023-12-31,3114_2023-12-31 18:10:00
583,7602,2023-12-31 23:10:00,0.0,0.0,0.0,0.0,0.0,1.6,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 23:10:00
584,7602,2023-12-31 22:10:00,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 22:10:00
585,7602,2023-12-31 21:10:00,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 21:10:00
586,7602,2023-12-31 20:10:00,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 20:10:00
587,7602,2023-12-31 19:10:00,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 19:10:00
588,7602,2023-12-31 18:10:00,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 18:10:00
589,7602,2023-12-31 16:10:00,0.0,0.0,0.0,0.0,1.6,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 16:10:00
590,7602,2023-12-31 15:10:00,0.0,0.0,0.0,0.0,1.6,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 15:10:00
591,7602,2023-12-31 14:10:00,0.0,0.0,0.0,0.0,1.6,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 14:10:00
592,7602,2023-12-31 11:10:00,0.0,0.0,0.0,1.6,1.6,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 11:10:00
593,7602,2023-12-31 10:10:00,0.0,0.0,0.0,1.6,1.8,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 10:10:00
594,7602,2023-12-31 09:10:00,0.0,0.0,0.0,1.6,1.8,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 09:10:00
595,7602,2023-12-31 08:10:00,0.0,0.0,1.6,1.6,1.8,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 08:10:00
596,7602,2023-12-31 05:50:00,0.2,1.6,1.6,1.6,1.8,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 05:50:00
597,7602,2023-12-31 06:10:00,0.0,1.6,1.6,1.6,1.8,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 06:10:00
598,7602,2023-12-31 07:10:00,0.0,0.0,1.6,1.6,1.8,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 07:10:00
599,7603,2023-12-31 00:20:00,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.8,1.8,1.8,2.8,2023-12-31,7603_2023-12-31 00:20:00
600,7603,2023-12-31 01:20:00,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.8,1.8,1.8,2.6,2023-12-31,7603_2023-12-31 01:20:00
601,7603,2023-12-31 02:20:00,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,1.8,1.8,1.8,2.6,2023-12-31,7603_2023-12-31 02:20:00
602,7603,2023-12-31 03:20:00,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,1.8,1.8,1.8,2.4,2023-12-31,7603_2023-12-31 03:20:00
603,7603,2023-12-31 04:20:00,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,1.8,1.8,1.8,2.2,2023-12-31,7603_2023-12-31 04:20:00
604,7602,2023-12-31 12:10:00,0.0,0.0,0.0,0.0,1.6,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 12:10:00
605,7602,2023-12-31 13:10:00,0.0,0.0,0.0,0.0,1.6,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 13:10:00
606,7602,2023-12-31 17:10:00,0.0,0.0,0.0,0.0,1.6,1.8,1.8,1.8,1.8,2023-12-31,7602_2023-12-31 17:10:00
607,7599,2023-12-25 03:10:00,0.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2023-12-25,7599_2023-12-25 03:10:00
608,7593,2023-12-27 05:10:00,0.2,0.6000000000000001,0.6000000000000001,2.4,3.8,3.8,4.0,4.0,4.0,2023-12-27,7593_2023-12-27 05:10:00
609,7593,2023-12-27 05:20:00,0.0,0.6000000000000001,0.6000000000000001,2.2,3.8,3.8,4.0,4.0,4.0,2023-12-27,7593_2023-12-27 05:20:00
610,7594,2023-12-27 05:30:00,0.2,1.2,1.4,2.8,4.0,4.0,4.0,4.0,4.0,2023-12-27,7594_2023-12-27 05:30:00
611,7610,2023-12-27 05:20:00,0.2,0.2,3.0,3.2,4.0,4.0,4.0,4.0,4.0,2023-12-27,7610_2023-12-27 05:20:00
612,7610,2023-12-27 05:50:00,0.0,0.2,3.0,3.2,4.0,4.0,4.0,4.0,4.0,2023-12-27,7610_2023-12-27 05:50:00
613,7610,2023-12-27 06:50:00,0.0,0.0,1.6,3.2,4.0,4.0,4.0,4.0,4.0,2023-12-27,7610_2023-12-27 06:50:00
614,7614,2023-12-30 07:10:00,0.2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.2,2023-12-30,7614_2023-12-30 07:10:00
615,3215,2023-12-27 04:10:00,0.59,2.95,3.94,4.14,6.5,6.5,6.5,6.5,6.5,2023-12-27,3215_2023-12-27 04:10:00
616,3215,2023-12-27 05:00:00,0.0,1.37,3.94,3.94,6.5,6.5,6.5,6.5,6.5,2023-12-27,3215_2023-12-27 05:00:00
617,3044,2023-12-30 07:20:00,2.76,6.31,6.31,6.31,6.31,7.1,7.3,7.5,14.35,2023-12-30,3044_2023-12-30 07:20:00
618,7615,2023-12-30 08:00:00,0.2,7.8,7.8,7.8,7.8,7.8,7.8,8.0,16.0,2023-12-30,7615_2023-12-30 08:00:00
619,7615,2023-12-30 08:30:00,0.6000000000000001,8.8,9.8,9.8,9.8,9.8,9.8,10.0,18.0,2023-12-30,7615_2023-12-30 08:30:00
620,7601,2023-12-25 17:50:00,0.2,1.6,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2023-12-25,7601_2023-12-25 17:50:00
621,7601,2023-12-25 18:20:00,0.0,0.4,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2023-12-25,7601_2023-12-25 18:20:00
622,7601,2023-12-25 19:20:00,0.0,0.0,8.2,12.0,12.0,12.0,12.0,12.0,12.0,2023-12-25,7601_2023-12-25 19:20:00
623,7601,2023-12-25 20:20:00,0.0,0.0,0.4,12.0,12.0,12.0,12.0,12.0,12.0,2023-12-25,7601_2023-12-25 20:20:00
624,7601,2023-12-25 21:20:00,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,2023-12-25,7601_2023-12-25 21:20:00
625,7601,2023-12-25 22:20:00,0.0,0.0,0.0,8.2,12.0,12.0,12.0,12.0,12.0,2023-12-25,7601_2023-12-25 22:20:00
626,7601,2023-12-25 23:20:00,0.0,0.0,0.0,0.4,12.0,12.0,12.0,12.0,12.0,2023-12-25,7601_2023-12-25 23:20:00
627,7615,2023-12-30 09:50:00,0.0,0.2,11.8,11.8,11.8,11.8,11.8,12.0,20.0,2023-12-30,7615_2023-12-30 09:50:00
628,7615,2023-12-30 09:00:00,0.2,3.4,11.8,11.8,11.8,11.8,11.8,12.0,20.0,2023-12-30,7615_2023-12-30 09:00:00
629,7615,2023-12-25 17:00:00,0.2,5.0,10.2,10.2,10.2,10.2,14.0,14.0,14.0,2023-12-25,7615_2023-12-25 17:00:00
630,7615,2023-12-25 21:50:00,0.0,0.0,0.0,11.2,11.2,11.2,15.0,15.0,15.0,2023-12-25,7615_2023-12-25 21:50:00
631,7615,2023-12-25 17:50:00,0.0,1.2,11.2,11.2,11.2,11.2,15.0,15.0,15.0,2023-12-25,7615_2023-12-25 17:50:00
632,7615,2023-12-25 18:50:00,0.0,0.0,11.2,11.2,11.2,11.2,15.0,15.0,15.0,2023-12-25,7615_2023-12-25 18:50:00
633,7615,2023-12-25 19:50:00,0.0,0.0,1.2,11.2,11.2,11.2,15.0,15.0,15.0,2023-12-25,7615_2023-12-25 19:50:00
634,7615,2023-12-25 20:50:00,0.0,0.0,0.0,11.2,11.2,11.2,15.0,15.0,15.0,2023-12-25,7615_2023-12-25 20:50:00
635,7615,2023-12-25 22:50:00,0.0,0.0,0.0,1.2,11.2,11.2,15.0,15.0,15.0,2023-12-25,7615_2023-12-25 22:50:00
636,7615,2023-12-25 23:50:00,0.0,0.0,0.0,0.0,11.2,11.2,15.0,15.0,15.0,2023-12-25,7615_2023-12-25 23:50:00
637,7615,2023-12-26 00:50:00,0.0,0.0,0.0,0.0,11.2,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 00:50:00
638,7615,2023-12-26 01:50:00,0.0,0.0,0.0,0.0,11.2,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 01:50:00
639,7615,2023-12-26 02:50:00,0.0,0.0,0.0,0.0,11.2,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 02:50:00
640,7615,2023-12-26 03:50:00,0.0,0.0,0.0,0.0,11.2,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 03:50:00
641,7615,2023-12-26 04:50:00,0.0,0.0,0.0,0.0,1.2,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 04:50:00
642,7615,2023-12-26 11:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 11:50:00
643,7615,2023-12-26 08:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 08:50:00
644,7615,2023-12-26 05:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 05:50:00
645,7615,2023-12-26 06:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 06:50:00
646,7615,2023-12-26 07:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 07:50:00
647,7615,2023-12-26 09:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 09:50:00
648,7615,2023-12-26 10:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 10:50:00
649,7615,2023-12-26 12:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 12:50:00
650,7615,2023-12-26 13:50:00,0.0,0.0,0.0,0.0,0.0,11.2,15.0,15.0,15.0,2023-12-26,7615_2023-12-26 13:50:00
651,7615,2023-12-26 15:50:00,0.0,0.0,0.0,0.0,0.0,11.2,11.2,15.0,15.0,2023-12-26,7615_2023-12-26 15:50:00
652,7615,2023-12-26 14:50:00,0.0,0.0,0.0,0.0,0.0,11.2,11.4,15.0,15.0,2023-12-26,7615_2023-12-26 14:50:00
653,7605,2023-12-25 17:10:00,0.2,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2023-12-25,7605_2023-12-25 17:10:00
654,7605,2023-12-25 17:20:00,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2023-12-25,7605_2023-12-25 17:20:00
655,7601,2023-12-27 22:20:00,0.0,0.0,0.0,0.0,0.2,5.8,6.0,18.0,18.0,2023-12-27,7601_2023-12-27 22:20:00
656,7601,2023-12-27 21:20:00,0.0,0.0,0.0,0.0,0.2,5.8,6.0,18.0,18.0,2023-12-27,7601_2023-12-27 21:20:00
657,7601,2023-12-27 20:20:00,0.0,0.0,0.0,0.0,0.2,5.8,6.0,18.0,18.0,2023-12-27,7601_2023-12-27 20:20:00
658,7601,2023-12-27 19:20:00,0.0,0.0,0.0,0.0,0.2,5.8,6.0,18.0,18.0,2023-12-27,7601_2023-12-27 19:20:00
659,7601,2023-12-27 18:20:00,0.0,0.0,0.0,0.0,0.2,5.8,6.0,18.0,18.0,2023-12-27,7601_2023-12-27 18:20:00
660,7601,2023-12-27 17:20:00,0.0,0.0,0.0,0.0,0.2,5.8,6.4,18.0,18.0,2023-12-27,7601_2023-12-27 17:20:00
661,7601,2023-12-27 15:20:00,0.0,0.0,0.0,0.2,2.6,5.8,18.0,18.0,18.0,2023-12-27,7601_2023-12-27 15:20:00
662,7601,2023-12-27 14:20:00,0.0,0.0,0.0,0.2,3.2,5.8,18.0,18.0,18.0,2023-12-27,7601_2023-12-27 14:20:00
663,7601,2023-12-27 12:20:00,0.0,0.0,0.2,0.2,3.4,5.8,18.0,18.0,18.0,2023-12-27,7601_2023-12-27 12:20:00
664,7601,2023-12-27 11:20:00,0.0,0.2,0.2,0.2,4.2,5.8,18.0,18.0,18.0,2023-12-27,7601_2023-12-27 11:20:00
665,7601,2023-12-27 10:50:00,0.2,0.2,0.2,0.2,4.8,5.8,18.0,18.0,18.0,2023-12-27,7601_2023-12-27 10:50:00
666,7601,2023-12-27 13:20:00,0.0,0.0,0.2,0.2,3.2,5.8,18.0,18.0,18.0,2023-12-27,7601_2023-12-27 13:20:00
667,7601,2023-12-27 16:20:00,0.0,0.0,0.0,0.2,0.8,5.8,14.2,18.0,18.0,2023-12-27,7601_2023-12-27 16:20:00
668,7601,2023-12-27 23:20:00,0.0,0.0,0.0,0.0,0.0,4.2,6.0,18.0,18.0,2023-12-27,7601_2023-12-27 23:20:00
669,7601,2023-12-28 00:20:00,0.0,0.0,0.0,0.0,0.0,3.4,5.8,18.0,18.0,2023-12-28,7601_2023-12-28 00:20:00
670,7615,2023-12-27 00:00:00,0.2,4.0,4.0,4.0,4.0,4.0,15.2,19.0,19.0,2023-12-27,7615_2023-12-27 00:00:00
671,7601,2023-12-30 08:10:00,0.4,18.8,18.8,18.8,18.8,18.8,18.8,19.0,24.6,2023-12-30,7601_2023-12-30 08:10:00
672,7605,2023-12-27 05:40:00,0.2,0.4,1.8,2.0,3.8,3.8,20.0,20.0,20.0,2023-12-27,7605_2023-12-27 05:40:00
673,7605,2023-12-27 05:50:00,0.0,0.2,1.8,2.0,3.8,3.8,20.0,20.0,20.0,2023-12-27,7605_2023-12-27 05:50:00
674,7615,2023-12-27 02:00:00,0.4,0.4,5.0,5.0,5.0,5.0,16.2,20.0,20.0,2023-12-27,7615_2023-12-27 02:00:00
675,7615,2023-12-27 09:50:00,0.0,0.0,0.0,1.8,8.0,8.0,19.2,23.0,23.0,2023-12-27,7615_2023-12-27 09:50:00
676,7615,2023-12-27 07:50:00,0.0,0.0,0.2,3.4,8.0,8.0,19.2,23.0,23.0,2023-12-27,7615_2023-12-27 07:50:00
677,7615,2023-12-27 05:00:00,0.2,0.8,2.6,7.0,8.0,8.0,19.2,23.0,23.0,2023-12-27,7615_2023-12-27 05:00:00
678,7615,2023-12-27 05:50:00,0.0,0.2,1.8,4.4,8.0,8.0,19.2,23.0,23.0,2023-12-27,7615_2023-12-27 05:50:00
679,7615,2023-12-27 06:50:00,0.0,0.0,1.8,3.4,8.0,8.0,19.2,23.0,23.0,2023-12-27,7615_2023-12-27 06:50:00
680,7615,2023-12-27 08:50:00,0.0,0.0,0.0,1.8,8.0,8.0,19.2,23.0,23.0,2023-12-27,7615_2023-12-27 08:50:00
681,7606,2023-12-30 23:50:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,29.8,2023-12-30,7606_2023-12-30 23:50:00
682,7606,2023-12-30 22:50:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,30.6,2023-12-30,7606_2023-12-30 22:50:00
683,7606,2023-12-30 21:50:00,0.0,0.0,0.0,0.0,2.2,25.0,25.0,25.0,31.4,2023-12-30,7606_2023-12-30 21:50:00
684,7606,2023-12-30 20:50:00,0.0,0.0,0.0,0.0,2.2,25.0,25.0,25.0,31.4,2023-12-30,7606_2023-12-30 20:50:00
685,7606,2023-12-30 19:50:00,0.0,0.0,0.0,0.0,5.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 19:50:00
686,7606,2023-12-30 18:50:00,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 18:50:00
687,7606,2023-12-30 17:50:00,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 17:50:00
688,7606,2023-12-30 16:50:00,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 16:50:00
689,7606,2023-12-30 15:50:00,0.0,0.0,0.0,2.2,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 15:50:00
690,7606,2023-12-30 14:50:00,0.0,0.0,0.0,2.2,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 14:50:00
691,7606,2023-12-30 12:50:00,0.0,0.0,2.2,25.0,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 12:50:00
692,7606,2023-12-30 11:50:00,0.0,0.0,2.2,25.0,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 11:50:00
693,7606,2023-12-30 10:50:00,0.0,2.2,5.0,25.0,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 10:50:00
694,7606,2023-12-30 13:50:00,0.0,0.0,0.0,5.0,25.0,25.0,25.0,25.0,31.8,2023-12-30,7606_2023-12-30 13:50:00
695,3045,2023-12-30 09:50:00,0.2,0.6000000000000001,3.58,4.76,4.76,4.76,4.76,4.76,6.5600000000000005,2023-12-30,3045_2023-12-30 09:50:00
696,3044,2023-12-18 12:40:00,0.0,0.0,0.59,0.79,5.01,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 12:40:00
697,3044,2023-12-18 13:40:00,0.0,0.0,0.0,0.79,5.01,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 13:40:00
698,3044,2023-12-18 14:40:00,0.0,0.0,0.0,0.79,4.41,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 14:40:00
699,3044,2023-12-18 10:40:00,0.0,0.59,0.79,0.79,5.01,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 10:40:00
700,3044,2023-12-18 15:40:00,0.0,0.0,0.0,0.59,3.03,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 15:40:00
