primary_key,id_estacao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,horario,data_particao
2_2019-06-21 04:15:00,2,0.0,1.4,1.4,5.0,5.0,04:15:00,2019-06-21
2_2019-06-21 00:30:00,2,0.0,0.0,3.6,3.6,3.6,00:30:00,2019-06-21
2_2019-06-21 13:45:00,2,0.0,0.0,0.2,5.2,5.2,13:45:00,2019-06-21
2_2019-06-21 20:00:00,2,0.0,0.0,0.0,5.2,5.2,20:00:00,2019-06-21
2_2019-06-21 03:15:00,2,0.0,0.0,0.0,3.6,3.6,03:15:00,2019-06-21
2_2019-06-21 06:45:00,2,0.0,0.0,1.4,5.0,5.0,06:45:00,2019-06-21
2_2019-06-21 14:30:00,2,0.0,0.0,0.0,5.2,5.2,14:30:00,2019-06-21
2_2019-06-21 20:15:00,2,0.0,0.0,0.0,5.2,5.2,20:15:00,2019-06-21
2_2019-06-21 22:45:00,2,0.0,0.0,0.0,1.8,5.2,22:45:00,2019-06-21
2_2019-06-21 09:15:00,2,0.0,0.0,0.0,5.0,5.0,09:15:00,2019-06-21
2_2019-06-21 11:00:00,2,0.0,0.0,0.2,5.2,5.2,11:00:00,2019-06-21
2_2019-06-21 06:30:00,2,0.0,0.0,1.4,5.0,5.0,06:30:00,2019-06-21
2_2019-06-21 16:30:00,2,0.0,0.0,0.0,5.2,5.2,16:30:00,2019-06-21
2_2019-06-21 11:15:00,2,0.0,0.0,0.2,5.2,5.2,11:15:00,2019-06-21
2_2019-06-21 09:30:00,2,0.0,0.0,0.0,5.0,5.0,09:30:00,2019-06-21
2_2019-06-21 17:15:00,2,0.0,0.0,0.0,5.2,5.2,17:15:00,2019-06-21
2_2019-06-21 01:30:00,2,0.0,0.0,2.0,3.6,3.6,01:30:00,2019-06-21
2_2019-06-21 11:45:00,2,0.0,0.0,0.2,5.2,5.2,11:45:00,2019-06-21
2_2019-06-21 04:00:00,2,0.0,1.4,1.4,5.0,5.0,04:00:00,2019-06-21
2_2019-06-21 18:30:00,2,0.0,0.0,0.0,5.2,5.2,18:30:00,2019-06-21
2_2019-06-21 07:00:00,2,0.0,0.0,1.4,5.0,5.0,07:00:00,2019-06-21
2_2019-06-21 12:15:00,2,0.0,0.0,0.2,5.2,5.2,12:15:00,2019-06-21
2_2019-06-21 10:00:00,2,0.2,0.2,0.2,5.2,5.2,10:00:00,2019-06-21
2_2019-06-21 08:00:00,2,0.0,0.0,0.0,5.0,5.0,08:00:00,2019-06-21
2_2019-06-21 14:15:00,2,0.0,0.0,0.0,5.2,5.2,14:15:00,2019-06-21
2_2019-06-21 17:00:00,2,0.0,0.0,0.0,5.2,5.2,17:00:00,2019-06-21
2_2019-06-21 23:15:00,2,0.0,0.0,0.0,1.6,5.2,23:15:00,2019-06-21
2_2019-06-21 22:00:00,2,0.0,0.0,0.0,3.2,5.2,22:00:00,2019-06-21
2_2019-06-21 21:15:00,2,0.0,0.0,0.0,4.2,5.2,21:15:00,2019-06-21
2_2019-06-21 04:30:00,2,0.0,0.4,1.4,5.0,5.0,04:30:00,2019-06-21
2_2019-06-21 19:15:00,2,0.0,0.0,0.0,5.2,5.2,19:15:00,2019-06-21
2_2019-06-21 09:45:00,2,0.0,0.0,0.0,5.0,5.0,09:45:00,2019-06-21
2_2019-06-21 05:00:00,2,0.0,0.0,1.4,5.0,5.0,05:00:00,2019-06-21
2_2019-06-21 10:45:00,2,0.0,0.2,0.2,5.2,5.2,10:45:00,2019-06-21
2_2019-06-21 18:15:00,2,0.0,0.0,0.0,5.2,5.2,18:15:00,2019-06-21
2_2019-06-21 20:45:00,2,0.0,0.0,0.0,5.2,5.2,20:45:00,2019-06-21
2_2019-06-21 21:00:00,2,0.0,0.0,0.0,5.2,5.2,21:00:00,2019-06-21
2_2019-06-21 22:15:00,2,0.0,0.0,0.0,2.4,5.2,22:15:00,2019-06-21
2_2019-06-21 02:30:00,2,0.0,0.0,0.8,3.6,3.6,02:30:00,2019-06-21
2_2019-06-21 10:15:00,2,0.0,0.2,0.2,5.2,5.2,10:15:00,2019-06-21
2_2019-06-21 03:00:00,2,0.0,0.0,0.0,3.6,3.6,03:00:00,2019-06-21
2_2019-06-21 23:45:00,2,0.0,0.0,0.0,1.6,5.2,23:45:00,2019-06-21
2_2019-06-21 07:15:00,2,0.0,0.0,1.4,5.0,5.0,07:15:00,2019-06-21
2_2019-06-21 08:30:00,2,0.0,0.0,0.0,5.0,5.0,08:30:00,2019-06-21
2_2019-06-21 23:30:00,2,0.0,0.0,0.0,1.6,5.2,23:30:00,2019-06-21
2_2019-06-21 09:00:00,2,0.0,0.0,0.0,5.0,5.0,09:00:00,2019-06-21
2_2019-06-21 07:45:00,2,0.0,0.0,0.0,5.0,5.0,07:45:00,2019-06-21
2_2019-06-21 06:00:00,2,0.0,0.0,1.4,5.0,5.0,06:00:00,2019-06-21
2_2019-06-21 05:30:00,2,0.0,0.0,1.4,5.0,5.0,05:30:00,2019-06-21
2_2019-06-21 05:15:00,2,0.0,0.0,1.4,5.0,5.0,05:15:00,2019-06-21
2_2019-06-21 15:30:00,2,0.0,0.0,0.0,5.2,5.2,15:30:00,2019-06-21
2_2019-06-21 13:15:00,2,0.0,0.0,0.2,5.2,5.2,13:15:00,2019-06-21
2_2019-06-21 21:30:00,2,0.0,0.0,0.0,3.6,5.2,21:30:00,2019-06-21
2_2019-06-21 01:15:00,2,0.0,0.0,2.6,3.6,3.6,01:15:00,2019-06-21
2_2019-06-21 12:00:00,2,0.0,0.0,0.2,5.2,5.2,12:00:00,2019-06-21
2_2019-06-21 01:00:00,2,0.0,0.0,3.6,3.6,3.6,01:00:00,2019-06-21
2_2019-06-21 17:45:00,2,0.0,0.0,0.0,5.2,5.2,17:45:00,2019-06-21
2_2019-06-21 14:45:00,2,0.0,0.0,0.0,5.2,5.2,14:45:00,2019-06-21
2_2019-06-21 03:45:00,2,0.4,1.4,1.4,5.0,5.0,03:45:00,2019-06-21
2_2019-06-21 14:00:00,2,0.0,0.0,0.0,5.2,5.2,14:00:00,2019-06-21
2_2019-06-21 16:00:00,2,0.0,0.0,0.0,5.2,5.2,16:00:00,2019-06-21
2_2019-06-21 13:00:00,2,0.0,0.0,0.2,5.2,5.2,13:00:00,2019-06-21
2_2019-06-21 00:00:00,2,0.0,0.0,3.6,3.6,3.6,00:00:00,2019-06-21
2_2019-06-21 02:00:00,2,0.0,0.0,1.6,3.6,3.6,02:00:00,2019-06-21
2_2019-06-21 13:30:00,2,0.0,0.0,0.2,5.2,5.2,13:30:00,2019-06-21
2_2019-06-21 08:15:00,2,0.0,0.0,0.0,5.0,5.0,08:15:00,2019-06-21
2_2019-06-21 07:30:00,2,0.0,0.0,0.4,5.0,5.0,07:30:00,2019-06-21
2_2019-06-21 15:00:00,2,0.0,0.0,0.0,5.2,5.2,15:00:00,2019-06-21
2_2019-06-21 15:15:00,2,0.0,0.0,0.0,5.2,5.2,15:15:00,2019-06-21
2_2019-06-21 20:30:00,2,0.0,0.0,0.0,5.2,5.2,20:30:00,2019-06-21
2_2019-06-21 12:45:00,2,0.0,0.0,0.2,5.2,5.2,12:45:00,2019-06-21
2_2019-06-21 15:45:00,2,0.0,0.0,0.0,5.2,5.2,15:45:00,2019-06-21
2_2019-06-22 06:30:00,2,0.0,0.0,0.0,0.2,5.2,06:30:00,2019-06-22
2_2019-06-22 22:00:00,2,0.0,0.0,0.0,0.0,5.2,22:00:00,2019-06-22
2_2019-06-22 19:00:00,2,0.0,0.0,0.0,0.0,5.2,19:00:00,2019-06-22
2_2019-06-22 00:00:00,2,0.0,0.0,0.0,1.6,5.2,00:00:00,2019-06-22
2_2019-06-22 14:30:00,2,0.0,0.0,0.0,0.0,5.2,14:30:00,2019-06-22
2_2019-06-22 02:30:00,2,0.0,0.0,0.0,1.6,5.2,02:30:00,2019-06-22
2_2019-06-22 23:15:00,2,0.0,0.0,0.0,0.0,5.2,23:15:00,2019-06-22
2_2019-06-22 01:00:00,2,0.0,0.0,0.0,1.6,5.2,01:00:00,2019-06-22
2_2019-06-22 01:30:00,2,0.0,0.0,0.0,1.6,5.2,01:30:00,2019-06-22
2_2019-06-22 13:15:00,2,0.0,0.0,0.0,0.0,5.2,13:15:00,2019-06-22
2_2019-06-22 16:45:00,2,0.0,0.0,0.0,0.0,5.2,16:45:00,2019-06-22
2_2019-06-22 02:15:00,2,0.0,0.0,0.0,1.6,5.2,02:15:00,2019-06-22
2_2019-06-22 10:00:00,2,0.0,0.0,0.0,0.0,5.2,10:00:00,2019-06-22
2_2019-06-22 08:15:00,2,0.0,0.0,0.0,0.2,5.2,08:15:00,2019-06-22
2_2019-06-22 15:30:00,2,0.0,0.0,0.0,0.0,5.2,15:30:00,2019-06-22
2_2019-06-22 16:00:00,2,0.0,0.0,0.0,0.0,5.2,16:00:00,2019-06-22
2_2019-06-22 07:15:00,2,0.0,0.0,0.0,0.2,5.2,07:15:00,2019-06-22
2_2019-06-22 06:00:00,2,0.0,0.0,0.0,0.2,5.2,06:00:00,2019-06-22
2_2019-06-22 20:00:00,2,0.0,0.0,0.0,0.0,5.2,20:00:00,2019-06-22
2_2019-06-22 16:30:00,2,0.0,0.0,0.0,0.0,5.2,16:30:00,2019-06-22
2_2019-06-22 03:15:00,2,0.0,0.0,0.0,1.6,5.2,03:15:00,2019-06-22
2_2019-06-22 10:45:00,2,0.0,0.0,0.0,0.0,5.2,10:45:00,2019-06-22
2_2019-06-22 19:30:00,2,0.0,0.0,0.0,0.0,5.2,19:30:00,2019-06-22
2_2019-06-22 17:45:00,2,0.0,0.0,0.0,0.0,5.2,17:45:00,2019-06-22
2_2019-06-22 12:30:00,2,0.0,0.0,0.0,0.0,5.2,12:30:00,2019-06-22
2_2019-06-22 14:45:00,2,0.0,0.0,0.0,0.0,5.2,14:45:00,2019-06-22
2_2019-06-22 21:00:00,2,0.0,0.0,0.0,0.0,5.2,21:00:00,2019-06-22
2_2019-06-22 00:45:00,2,0.0,0.0,0.0,1.6,5.2,00:45:00,2019-06-22
2_2019-06-22 04:15:00,2,0.0,0.0,0.0,0.2,5.2,04:15:00,2019-06-22
2_2019-06-22 10:15:00,2,0.0,0.0,0.0,0.0,5.2,10:15:00,2019-06-22
2_2019-06-22 03:45:00,2,0.0,0.0,0.0,0.2,5.2,03:45:00,2019-06-22
2_2019-06-22 09:45:00,2,0.0,0.0,0.0,0.2,5.2,09:45:00,2019-06-22
2_2019-06-22 23:00:00,2,0.0,0.0,0.0,0.0,5.2,23:00:00,2019-06-22
2_2019-06-22 21:30:00,2,0.0,0.0,0.0,0.0,5.2,21:30:00,2019-06-22
2_2019-06-22 09:00:00,2,0.0,0.0,0.0,0.2,5.2,09:00:00,2019-06-22
2_2019-06-22 23:30:00,2,0.0,0.0,0.0,0.0,5.2,23:30:00,2019-06-22
2_2019-06-22 17:00:00,2,0.0,0.0,0.0,0.0,5.2,17:00:00,2019-06-22
2_2019-06-22 12:15:00,2,0.0,0.0,0.0,0.0,5.2,12:15:00,2019-06-22
2_2019-06-22 17:15:00,2,0.0,0.0,0.0,0.0,5.2,17:15:00,2019-06-22
2_2019-06-22 07:00:00,2,0.0,0.0,0.0,0.2,5.2,07:00:00,2019-06-22
2_2019-06-22 15:15:00,2,0.0,0.0,0.0,0.0,5.2,15:15:00,2019-06-22
2_2019-06-22 21:15:00,2,0.0,0.0,0.0,0.0,5.2,21:15:00,2019-06-22
2_2019-06-22 02:00:00,2,0.0,0.0,0.0,1.6,5.2,02:00:00,2019-06-22
2_2019-06-22 05:15:00,2,0.0,0.0,0.0,0.2,5.2,05:15:00,2019-06-22
2_2019-06-22 13:45:00,2,0.0,0.0,0.0,0.0,5.2,13:45:00,2019-06-22
2_2019-06-22 03:00:00,2,0.0,0.0,0.0,1.6,5.2,03:00:00,2019-06-22
2_2019-06-22 11:30:00,2,0.0,0.0,0.0,0.0,5.2,11:30:00,2019-06-22
2_2019-06-22 04:00:00,2,0.0,0.0,0.0,0.2,5.2,04:00:00,2019-06-22
2_2019-06-22 13:30:00,2,0.0,0.0,0.0,0.0,5.2,13:30:00,2019-06-22
2_2019-06-22 08:45:00,2,0.0,0.0,0.0,0.2,5.2,08:45:00,2019-06-22
2_2019-06-22 19:15:00,2,0.0,0.0,0.0,0.0,5.2,19:15:00,2019-06-22
2_2019-06-22 19:45:00,2,0.0,0.0,0.0,0.0,5.2,19:45:00,2019-06-22
2_2019-06-22 04:45:00,2,0.0,0.0,0.0,0.2,5.2,04:45:00,2019-06-22
2_2019-06-22 05:30:00,2,0.0,0.0,0.0,0.2,5.2,05:30:00,2019-06-22
2_2019-06-22 09:30:00,2,0.0,0.0,0.0,0.2,5.2,09:30:00,2019-06-22
2_2019-06-22 18:30:00,2,0.0,0.0,0.0,0.0,5.2,18:30:00,2019-06-22
2_2019-06-22 22:30:00,2,0.0,0.0,0.0,0.0,5.2,22:30:00,2019-06-22
2_2019-06-22 23:45:00,2,0.0,0.0,0.0,0.0,5.2,23:45:00,2019-06-22
2_2019-06-22 06:45:00,2,0.0,0.0,0.0,0.2,5.2,06:45:00,2019-06-22
2_2019-06-22 00:15:00,2,0.0,0.0,0.0,1.6,5.2,00:15:00,2019-06-22
2_2019-06-22 11:00:00,2,0.0,0.0,0.0,0.0,5.2,11:00:00,2019-06-22
2_2019-06-22 17:30:00,2,0.0,0.0,0.0,0.0,5.2,17:30:00,2019-06-22
2_2019-06-22 03:30:00,2,0.0,0.0,0.0,0.6,5.2,03:30:00,2019-06-22
2_2019-06-22 14:00:00,2,0.0,0.0,0.0,0.0,5.2,14:00:00,2019-06-22
2_2019-06-22 04:30:00,2,0.0,0.0,0.0,0.2,5.2,04:30:00,2019-06-22
2_2019-06-22 20:30:00,2,0.0,0.0,0.0,0.0,5.2,20:30:00,2019-06-22
2_2019-06-22 21:45:00,2,0.0,0.0,0.0,0.0,5.2,21:45:00,2019-06-22
2_2019-06-22 18:45:00,2,0.0,0.0,0.0,0.0,5.2,18:45:00,2019-06-22
2_2019-06-22 16:15:00,2,0.0,0.0,0.0,0.0,5.2,16:15:00,2019-06-22
2_2019-06-22 05:00:00,2,0.0,0.0,0.0,0.2,5.2,05:00:00,2019-06-22
2_2019-06-22 08:00:00,2,0.0,0.0,0.0,0.2,5.2,08:00:00,2019-06-22
2_2019-06-22 00:30:00,2,0.0,0.0,0.0,1.6,5.2,00:30:00,2019-06-22
2_2019-06-22 06:15:00,2,0.0,0.0,0.0,0.2,5.2,06:15:00,2019-06-22
2_2019-06-22 01:15:00,2,0.0,0.0,0.0,1.6,5.2,01:15:00,2019-06-22
2_2019-06-22 12:45:00,2,0.0,0.0,0.0,0.0,5.2,12:45:00,2019-06-22
2_2019-06-22 20:45:00,2,0.0,0.0,0.0,0.0,5.2,20:45:00,2019-06-22
2_2019-06-22 18:00:00,2,0.0,0.0,0.0,0.0,5.2,18:00:00,2019-06-22
2_2019-06-22 13:00:00,2,0.0,0.0,0.0,0.0,5.2,13:00:00,2019-06-22
2_2019-06-22 01:45:00,2,0.0,0.0,0.0,1.6,5.2,01:45:00,2019-06-22
2_2019-06-22 02:45:00,2,0.0,0.0,0.0,1.6,5.2,02:45:00,2019-06-22
2_2019-06-22 22:15:00,2,0.0,0.0,0.0,0.0,5.2,22:15:00,2019-06-22
2_2019-06-22 15:45:00,2,0.0,0.0,0.0,0.0,5.2,15:45:00,2019-06-22
2_2019-06-22 14:15:00,2,0.0,0.0,0.0,0.0,5.2,14:15:00,2019-06-22
2_2019-06-22 11:45:00,2,0.0,0.0,0.0,0.0,5.2,11:45:00,2019-06-22
2_2019-06-22 07:30:00,2,0.0,0.0,0.0,0.2,5.2,07:30:00,2019-06-22
2_2019-06-22 08:30:00,2,0.0,0.0,0.0,0.2,5.2,08:30:00,2019-06-22
2_2019-06-22 11:15:00,2,0.0,0.0,0.0,0.0,5.2,11:15:00,2019-06-22
2_2019-06-22 12:00:00,2,0.0,0.0,0.0,0.0,5.2,12:00:00,2019-06-22
2_2019-06-22 09:15:00,2,0.0,0.0,0.0,0.2,5.2,09:15:00,2019-06-22
2_2019-06-22 20:15:00,2,0.0,0.0,0.0,0.0,5.2,20:15:00,2019-06-22
2_2019-06-22 10:30:00,2,0.0,0.0,0.0,0.0,5.2,10:30:00,2019-06-22
2_2019-06-22 18:15:00,2,0.0,0.0,0.0,0.0,5.2,18:15:00,2019-06-22
2_2019-06-22 15:00:00,2,0.0,0.0,0.0,0.0,5.2,15:00:00,2019-06-22
2_2019-06-22 22:45:00,2,0.0,0.0,0.0,0.0,5.2,22:45:00,2019-06-22
2_2019-06-22 07:45:00,2,0.0,0.0,0.0,0.2,5.2,07:45:00,2019-06-22
2_2019-06-22 05:45:00,2,0.0,0.0,0.0,0.2,5.2,05:45:00,2019-06-22
2_2019-06-23 13:45:00,2,0.0,0.0,0.0,0.0,5.2,13:45:00,2019-06-23
2_2019-06-23 15:15:00,2,0.0,0.0,0.0,0.0,5.2,15:15:00,2019-06-23
2_2019-06-23 16:45:00,2,0.0,0.0,0.0,0.0,5.2,16:45:00,2019-06-23
2_2019-06-23 15:45:00,2,0.0,0.0,0.0,0.0,5.2,15:45:00,2019-06-23
2_2019-06-23 04:45:00,2,0.0,0.0,0.0,0.0,5.2,04:45:00,2019-06-23
2_2019-06-23 17:00:00,2,0.0,0.0,0.0,0.0,5.2,17:00:00,2019-06-23
2_2019-06-23 03:30:00,2,0.0,0.0,0.0,0.0,5.2,03:30:00,2019-06-23
2_2019-06-23 09:45:00,2,0.0,0.0,0.0,0.0,5.2,09:45:00,2019-06-23
2_2019-06-23 14:30:00,2,0.0,0.0,0.0,0.0,5.2,14:30:00,2019-06-23
2_2019-06-23 16:00:00,2,0.0,0.0,0.0,0.0,5.2,16:00:00,2019-06-23
2_2019-06-23 01:15:00,2,0.0,0.0,0.0,0.0,5.2,01:15:00,2019-06-23
2_2019-06-23 03:15:00,2,0.0,0.0,0.0,0.0,5.2,03:15:00,2019-06-23
2_2019-06-23 08:00:00,2,0.0,0.0,0.0,0.0,5.2,08:00:00,2019-06-23
2_2019-06-23 21:45:00,2,0.0,0.0,0.0,0.0,5.2,21:45:00,2019-06-23
2_2019-06-23 10:30:00,2,0.0,0.0,0.0,0.0,5.2,10:30:00,2019-06-23
2_2019-06-23 18:45:00,2,0.0,0.0,0.0,0.0,5.2,18:45:00,2019-06-23
2_2019-06-23 20:15:00,2,0.0,0.0,0.0,0.0,5.2,20:15:00,2019-06-23
2_2019-06-23 11:15:00,2,0.0,0.0,0.0,0.0,5.2,11:15:00,2019-06-23
2_2019-06-23 10:45:00,2,0.0,0.0,0.0,0.0,5.2,10:45:00,2019-06-23
2_2019-06-23 14:15:00,2,0.0,0.0,0.0,0.0,5.2,14:15:00,2019-06-23
2_2019-06-23 19:45:00,2,0.0,0.0,0.0,0.0,5.2,19:45:00,2019-06-23
2_2019-06-23 05:30:00,2,0.0,0.0,0.0,0.0,5.2,05:30:00,2019-06-23
2_2019-06-23 10:00:00,2,0.0,0.0,0.0,0.0,5.2,10:00:00,2019-06-23
2_2019-06-23 19:30:00,2,0.0,0.0,0.0,0.0,5.2,19:30:00,2019-06-23
2_2019-06-23 08:45:00,2,0.0,0.0,0.0,0.0,5.2,08:45:00,2019-06-23
2_2019-06-23 09:15:00,2,0.0,0.0,0.0,0.0,5.2,09:15:00,2019-06-23
2_2019-06-23 12:30:00,2,0.0,0.0,0.0,0.0,5.2,12:30:00,2019-06-23
2_2019-06-23 03:45:00,2,0.0,0.0,0.0,0.0,5.2,03:45:00,2019-06-23
2_2019-06-23 11:00:00,2,0.0,0.0,0.0,0.0,5.2,11:00:00,2019-06-23
2_2019-06-23 19:00:00,2,0.0,0.0,0.0,0.0,5.2,19:00:00,2019-06-23
2_2019-06-23 01:30:00,2,0.0,0.0,0.0,0.0,5.2,01:30:00,2019-06-23
2_2019-06-23 07:15:00,2,0.0,0.0,0.0,0.0,5.2,07:15:00,2019-06-23
2_2019-06-23 22:30:00,2,0.0,0.0,0.0,0.0,5.2,22:30:00,2019-06-23
2_2019-06-23 23:45:00,2,0.0,0.0,0.0,0.0,5.2,23:45:00,2019-06-23
2_2019-06-23 18:00:00,2,0.0,0.0,0.0,0.0,5.2,18:00:00,2019-06-23
2_2019-06-23 11:45:00,2,0.0,0.0,0.0,0.0,5.2,11:45:00,2019-06-23
2_2019-06-23 00:30:00,2,0.0,0.0,0.0,0.0,5.2,00:30:00,2019-06-23
2_2019-06-23 22:45:00,2,0.0,0.0,0.0,0.0,5.2,22:45:00,2019-06-23
2_2019-06-23 23:30:00,2,0.0,0.0,0.0,0.0,5.2,23:30:00,2019-06-23
2_2019-06-23 11:30:00,2,0.0,0.0,0.0,0.0,5.2,11:30:00,2019-06-23
2_2019-06-23 09:30:00,2,0.0,0.0,0.0,0.0,5.2,09:30:00,2019-06-23
2_2019-06-23 09:00:00,2,0.0,0.0,0.0,0.0,5.2,09:00:00,2019-06-23
2_2019-06-23 06:15:00,2,0.0,0.0,0.0,0.0,5.2,06:15:00,2019-06-23
2_2019-06-23 07:45:00,2,0.0,0.0,0.0,0.0,5.2,07:45:00,2019-06-23
2_2019-06-23 17:45:00,2,0.0,0.0,0.0,0.0,5.2,17:45:00,2019-06-23
2_2019-06-23 04:00:00,2,0.0,0.0,0.0,0.0,5.2,04:00:00,2019-06-23
2_2019-06-23 01:45:00,2,0.0,0.0,0.0,0.0,5.2,01:45:00,2019-06-23
2_2019-06-23 17:15:00,2,0.0,0.0,0.0,0.0,5.2,17:15:00,2019-06-23
2_2019-06-23 08:30:00,2,0.0,0.0,0.0,0.0,5.2,08:30:00,2019-06-23
2_2019-06-23 20:30:00,2,0.0,0.0,0.0,0.0,5.2,20:30:00,2019-06-23
2_2019-06-23 01:00:00,2,0.0,0.0,0.0,0.0,5.2,01:00:00,2019-06-23
2_2019-06-23 14:00:00,2,0.0,0.0,0.0,0.0,5.2,14:00:00,2019-06-23
2_2019-06-23 20:00:00,2,0.0,0.0,0.0,0.0,5.2,20:00:00,2019-06-23
2_2019-06-23 07:00:00,2,0.0,0.0,0.0,0.0,5.2,07:00:00,2019-06-23
2_2019-06-23 16:30:00,2,0.0,0.0,0.0,0.0,5.2,16:30:00,2019-06-23
2_2019-06-23 20:45:00,2,0.0,0.0,0.0,0.0,5.2,20:45:00,2019-06-23
2_2019-06-23 12:15:00,2,0.0,0.0,0.0,0.0,5.2,12:15:00,2019-06-23
2_2019-06-23 00:00:00,2,0.0,0.0,0.0,0.0,5.2,00:00:00,2019-06-23
2_2019-06-23 22:15:00,2,0.0,0.0,0.0,0.0,5.2,22:15:00,2019-06-23
2_2019-06-23 18:15:00,2,0.0,0.0,0.0,0.0,5.2,18:15:00,2019-06-23
2_2019-06-23 23:00:00,2,0.0,0.0,0.0,0.0,5.2,23:00:00,2019-06-23
2_2019-06-23 12:00:00,2,0.0,0.0,0.0,0.0,5.2,12:00:00,2019-06-23
2_2019-06-23 19:15:00,2,0.0,0.0,0.0,0.0,5.2,19:15:00,2019-06-23
2_2019-06-23 15:00:00,2,0.0,0.0,0.0,0.0,5.2,15:00:00,2019-06-23
2_2019-06-23 12:45:00,2,0.0,0.0,0.0,0.0,5.2,12:45:00,2019-06-23
2_2019-06-23 02:00:00,2,0.0,0.0,0.0,0.0,5.2,02:00:00,2019-06-23
2_2019-06-23 13:15:00,2,0.0,0.0,0.0,0.0,5.2,13:15:00,2019-06-23
2_2019-06-23 13:30:00,2,0.0,0.0,0.0,0.0,5.2,13:30:00,2019-06-23
2_2019-06-23 21:30:00,2,0.0,0.0,0.0,0.0,5.2,21:30:00,2019-06-23
2_2019-06-23 08:15:00,2,0.0,0.0,0.0,0.0,5.2,08:15:00,2019-06-23
2_2019-06-23 02:45:00,2,0.0,0.0,0.0,0.0,5.2,02:45:00,2019-06-23
2_2019-06-23 06:00:00,2,0.0,0.0,0.0,0.0,5.2,06:00:00,2019-06-23
2_2019-06-23 17:30:00,2,0.0,0.0,0.0,0.0,5.2,17:30:00,2019-06-23
2_2019-06-23 10:15:00,2,0.0,0.0,0.0,0.0,5.2,10:15:00,2019-06-23
2_2019-06-23 05:00:00,2,0.0,0.0,0.0,0.0,5.2,05:00:00,2019-06-23
2_2019-06-23 04:30:00,2,0.0,0.0,0.0,0.0,5.2,04:30:00,2019-06-23
2_2019-06-23 00:45:00,2,0.0,0.0,0.0,0.0,5.2,00:45:00,2019-06-23
2_2019-06-23 21:15:00,2,0.0,0.0,0.0,0.0,5.2,21:15:00,2019-06-23
2_2019-06-23 21:00:00,2,0.0,0.0,0.0,0.0,5.2,21:00:00,2019-06-23
2_2019-06-23 22:00:00,2,0.0,0.0,0.0,0.0,5.2,22:00:00,2019-06-23
2_2019-06-23 23:15:00,2,0.0,0.0,0.0,0.0,5.2,23:15:00,2019-06-23
2_2019-06-23 05:15:00,2,0.0,0.0,0.0,0.0,5.2,05:15:00,2019-06-23
2_2019-06-23 02:30:00,2,0.0,0.0,0.0,0.0,5.2,02:30:00,2019-06-23
2_2019-06-23 16:15:00,2,0.0,0.0,0.0,0.0,5.2,16:15:00,2019-06-23
2_2019-06-23 15:30:00,2,0.0,0.0,0.0,0.0,5.2,15:30:00,2019-06-23
2_2019-06-23 14:45:00,2,0.0,0.0,0.0,0.0,5.2,14:45:00,2019-06-23
2_2019-06-23 06:30:00,2,0.0,0.0,0.0,0.0,5.2,06:30:00,2019-06-23
2_2019-06-23 00:15:00,2,0.0,0.0,0.0,0.0,5.2,00:15:00,2019-06-23
2_2019-06-23 04:15:00,2,0.0,0.0,0.0,0.0,5.2,04:15:00,2019-06-23
2_2019-06-23 06:45:00,2,0.0,0.0,0.0,0.0,5.2,06:45:00,2019-06-23
2_2019-06-23 05:45:00,2,0.0,0.0,0.0,0.0,5.2,05:45:00,2019-06-23
2_2019-06-23 13:00:00,2,0.0,0.0,0.0,0.0,5.2,13:00:00,2019-06-23
2_2019-06-23 03:00:00,2,0.0,0.0,0.0,0.0,5.2,03:00:00,2019-06-23
2_2019-06-23 02:15:00,2,0.0,0.0,0.0,0.0,5.2,02:15:00,2019-06-23
2_2019-06-23 18:30:00,2,0.0,0.0,0.0,0.0,5.2,18:30:00,2019-06-23
2_2019-06-23 07:30:00,2,0.0,0.0,0.0,0.0,5.2,07:30:00,2019-06-23
2_2019-06-24 18:00:00,2,0.0,0.0,0.0,0.0,5.2,18:00:00,2019-06-24
2_2019-06-24 23:15:00,2,0.0,0.0,0.0,0.0,1.6,23:15:00,2019-06-24
2_2019-06-24 03:30:00,2,0.0,0.0,0.0,0.0,5.2,03:30:00,2019-06-24
2_2019-06-24 23:45:00,2,0.0,0.0,0.0,0.0,1.6,23:45:00,2019-06-24
2_2019-06-24 00:45:00,2,0.0,0.0,0.0,0.0,5.2,00:45:00,2019-06-24
2_2019-06-24 20:00:00,2,0.0,0.0,0.0,0.0,5.2,20:00:00,2019-06-24
2_2019-06-24 07:45:00,2,0.0,0.0,0.0,0.0,5.2,07:45:00,2019-06-24
2_2019-06-24 08:00:00,2,0.0,0.0,0.0,0.0,5.2,08:00:00,2019-06-24
2_2019-06-24 18:30:00,2,0.0,0.0,0.0,0.0,5.2,18:30:00,2019-06-24
2_2019-06-24 20:30:00,2,0.0,0.0,0.0,0.0,5.2,20:30:00,2019-06-24
2_2019-06-24 04:00:00,2,0.0,0.0,0.0,0.0,5.2,04:00:00,2019-06-24
2_2019-06-24 16:15:00,2,0.0,0.0,0.0,0.0,5.2,16:15:00,2019-06-24
2_2019-06-24 11:45:00,2,0.0,0.0,0.0,0.0,5.2,11:45:00,2019-06-24
2_2019-06-24 00:30:00,2,0.0,0.0,0.0,0.0,5.2,00:30:00,2019-06-24
