id,geometry
88a8a06e21fffff,"POLYGON((-43.30033997576 -22.8170957185696, -43.2961705424602 -22.814093188629, -43.297082572291 -22.8094114320564, -43.3021639627426 -22.8077322401097, -43.3063333637668 -22.8107348376344, -43.3054214066268 -22.8154165595102, -43.30033997576 -22.8170957185696))"
88a8a0644dfffff,"POLYGON((-43.4461445346487 -22.8739539022988, -43.4419745218915 -22.870957407266, -43.4428854523244 -22.8662781455975, -43.4479663220855 -22.8645954150923, -43.4521363003343 -22.8675919781369, -43.4512254433421 -22.8722712036633, -43.4461445346487 -22.8739539022988))"
88a8a066e3fffff,"POLYGON((-43.5011214056216 -22.8601140050402, -43.4969514200634 -22.857118508698, -43.497861882293 -22.8524383004055, -43.502942256378 -22.8507536251249, -43.5071122065902 -22.8537491895737, -43.5062018180751 -22.858429361185, -43.5011214056216 -22.8601140050402))"
88a8a078a3fffff,"POLYGON((-43.1804414732121 -22.9441739482307, -43.1762714135048 -22.941172769829, -43.177184588869 -22.9364983358147, -43.1822677518407 -22.9348251137377, -43.1864377810925 -22.9378263597093, -43.1855246778399 -22.9425007601764, -43.1804414732121 -22.9441739482307))"
88a8a02911fffff,"POLYGON((-43.5604137412518 -22.8973494685667, -43.55624345051 -22.8943569561881, -43.5571534808304 -22.8896785351412, -43.5622337278827 -22.8879926637302, -43.5664039823695 -22.8909852444175, -43.5654940260707 -22.8956636281956, -43.5604137412518 -22.8973494685667))"
88a8a02ae7fffff,"POLYGON((-43.6442007068925 -22.9307845939769, -43.6400301258953 -22.9277956099554, -43.6409395150748 -22.9231186937606, -43.6460194108129 -22.9214307996708, -43.6501899542729 -22.9244198522507, -43.6492806395437 -22.9290967303505, -43.6442007068925 -22.9307845939769))"
88a8a07415fffff,"POLYGON((-43.4672819370495 -22.985069131349, -43.4631111676709 -22.9820772732373, -43.4640220856237 -22.97740392146, -43.4691036993936 -22.9757224641473, -43.4732744339289 -22.9787143905261, -43.4723635895493 -22.9833877059391, -43.4672819370495 -22.985069131349))"
88a8a06501fffff,"POLYGON((-43.3868553042684 -22.8366635873805, -43.3826856138917 -22.8336641189677, -43.3835969724257 -22.8289830777311, -43.3886779482154 -22.8273015404482, -43.3928476049929 -22.8303010766713, -43.3919363195917 -22.8349820823554, -43.3868553042684 -22.8366635873805))"
88a8a02ad1fffff,"POLYGON((-43.6904529032946 -22.9372830108452, -43.6862822482594 -22.9342955405716, -43.6871912647207 -22.9296188157613, -43.6922708615451 -22.9279295997628, -43.6964414783369 -22.9309171387106, -43.6955325365593 -22.9355938249712, -43.6904529032946 -22.9372830108452))"
88a8a0672bfffff,"POLYGON((-43.3971554478776 -22.8814143048998, -43.3929854492836 -22.8784167439612, -43.3938967885688 -22.8737380680744, -43.3989780532645 -22.8720569887761, -43.4031480180973 -22.8750546176334, -43.4022367520073 -22.8797332578587, -43.3971554478776 -22.8814143048998))"
88a8a066d1fffff,"POLYGON((-43.5381228489914 -22.865352820426, -43.5339527903157 -22.8623585280675, -43.5348629574057 -22.857678467047, -43.5399431092811 -22.8559927354197, -43.5441131320456 -22.8589870959767, -43.5432030388576 -22.8636671199511, -43.5381228489914 -22.865352820426))"
88a8a06157fffff,"POLYGON((-43.2566848275155 -22.9190563412474, -43.2525147959247 -22.9160563225411, -43.2534273238049 -22.9113802228737, -43.2585098107948 -22.9097041761902, -43.2626798107668 -22.9127042625822, -43.2617673553795 -22.9173803279605, -43.2566848275155 -22.9190563412474))"
88a8a060e1fffff,"POLYGON((-43.3236660332286 -22.8925761172212, -43.3194960673321 -22.8895769591072, -43.3204080174897 -22.8848991673863, -43.3254898607293 -22.8832205687093, -43.329659793986 -22.8862197946033, -43.3287479166546 -22.8908975513828, -43.3236660332286 -22.8925761172212))"
88a8a06607fffff,"POLYGON((-43.471165130558 -22.8919281860578, -43.4669949696303 -22.888933030232, -43.4679057220379 -22.8842546421897, -43.4729865618139 -22.8825714463524, -43.4771566878492 -22.8855666702793, -43.4762460090127 -22.8902450219309, -43.471165130558 -22.8919281860578))"
88a8a060e5fffff,"POLYGON((-43.3144141339865 -22.8912552599418, -43.310244191091 -22.8882558019511, -43.3111562140276 -22.8835779753801, -43.3162381070925 -22.8818996416383, -43.3204080174897 -22.8848991673863, -43.3194960673321 -22.8895769591072, -43.3144141339865 -22.8912552599418))"
88a8a06715fffff,"POLYGON((-43.4216503828411 -22.8776860218315, -43.4174803764021 -22.8746889937342, -43.4183915114213 -22.87001002459, -43.4234725795733 -22.8683281194334, -43.4276425518775 -22.8713252154959, -43.4267314901762 -22.8760041487383, -43.4216503828411 -22.8776860218315))"
88a8a06f0dfffff,"POLYGON((-43.2513479846913 -22.8245157343505, -43.2471785837269 -22.8215121441412, -43.2480910184853 -22.8168309799615, -43.2531727817757 -22.8151534401955, -43.2573421512123 -22.8181570978973, -43.2564297888981 -22.8228382278611, -43.2513479846913 -22.8245157343505))"
88a8a021b3fffff,"POLYGON((-43.7388934186495 -22.9080402185109, -43.7347229290563 -22.9050530106555, -43.7356315022376 -22.9003745492931, -43.7407104901046 -22.8986833347994, -43.7448809407197 -22.9016706113835, -43.7439724424575 -22.9063490337212, -43.7388934186495 -22.9080402185109))"
88a8a074c5fffff,"POLYGON((-43.4885189650722 -22.9736686595443, -43.4843482463443 -22.9706769667671, -43.485258974637 -22.9660029203426, -43.4903403479917 -22.9643206032549, -43.4945110315531 -22.9673123643247, -43.493600376938 -22.9719863741781, -43.4885189650722 -22.9736686595443))"
88a8a06651fffff,"POLYGON((-43.496186609951 -22.9098944289146, -43.4920163024355 -22.9069006139125, -43.4929268764573 -22.9022231005726, -43.4980076843049 -22.9005394388621, -43.502177956544 -22.9035333220543, -43.5012674562236 -22.9082107987554, -43.496186609951 -22.9098944289146))"
88a8a06611fffff,"POLYGON((-43.4956585135866 -22.8881890299488, -43.4914883494266 -22.8851944080405, -43.4923988965867 -22.8805157286631, -43.4974795342248 -22.8788317078134, -43.501649663119 -22.8818263978696, -43.5007391896525 -22.886505040616, -43.4956585135866 -22.8881890299488))"
88a8a02189fffff,"POLYGON((-43.7367039434192 -22.9437672426651, -43.7325332197865 -22.9407812880618, -43.7334418623631 -22.9361047569093, -43.7385211536673 -22.934414219353, -43.7426918383508 -22.9374002427467, -43.7417832706909 -22.9420767348949, -43.7367039434192 -22.9437672426651))"
88a8a06033fffff,"POLYGON((-43.3084201029571 -22.8976106888385, -43.3042501276543 -22.8946112986044, -43.3051622080905 -22.8899338377702, -43.310244191091 -22.8882558019511, -43.3144141339865 -22.8912552599418, -43.3135021263005 -22.8959326859834, -43.3084201029571 -22.8976106888385))"
88a8a066edfffff,"POLYGON((-43.4891393492645 -22.8728416575351, -43.4849692932862 -22.8698462974028, -43.4858798716389 -22.8651668167997, -43.4909604323243 -22.8634827328823, -43.4951304531379 -22.866478161119, -43.4942199484425 -22.8711576051572, -43.4891393492645 -22.8728416575351))"
88a8a075c1fffff,"POLYGON((-43.4330053344758 -22.965802115438, -43.4288347337735 -22.962808612613, -43.4297459031451 -22.958134348669, -43.4348275998351 -22.9564536235646, -43.4389981662196 -22.9594471945458, -43.4380870702437 -22.9641214224636, -43.4330053344758 -22.965802115438))"
88a8a06a1dfffff,"POLYGON((-43.1886592847572 -22.902096127946, -43.184489486379 -22.8990936466088, -43.1854025353903 -22.894416908994, -43.1904853106476 -22.892742686323, -43.1946550784486 -22.8957452351678, -43.1937421015811 -22.9004219391646, -43.1886592847572 -22.902096127946))"
88a8a07449fffff,"POLYGON((-43.4590833060881 -23.02711645924, -43.4549122694351 -23.0241259170916, -43.4558233147185 -23.0194548702782, -43.4609053231251 -23.0177744018908, -43.4650763250554 -23.0207650123658, -43.4641653533136 -23.0254360228901, -43.4590833060881 -23.02711645924))"
88a8a06e55fffff,"POLYGON((-43.334608152667 -22.8364275139422, -43.330438539216 -22.8334266152587, -43.3313503202778 -22.8287457623115, -43.3364316419338 -22.8270658430743, -43.3406012225838 -22.8300668094538, -43.3396895143906 -22.8347476273629, -43.334608152667 -22.8364275139422))"
88a8a074a5fffff,"POLYGON((-43.4662276079946 -22.9416900464116, -43.4620571254589 -22.9386965723421, -43.4629679896281 -22.9340208828742, -43.468049262787 -22.9323387038129, -43.4722197105002 -22.9353322460664, -43.4713089198887 -22.9400078991857, -43.4662276079946 -22.9416900464116))"
88a8a0651bfffff,"POLYGON((-43.417340677949 -22.8265717543009, -43.4131710130591 -22.8235727499173, -43.414082109686 -22.8188910517331, -43.4191627979301 -22.8172083937721, -43.4233324287564 -22.8202074660134, -43.4224214054139 -22.8248891283464, -43.417340677949 -22.8265717543009))"
88a8a02955fffff,"POLYGON((-43.5516930862245 -22.917745236747, -43.5475226696247 -22.9147532310291, -43.5484328007353 -22.9100759388882, -43.5535132744749 -22.9083906896388, -43.5576836549503 -22.9113827636844, -43.5567735978223 -22.9160600186402, -43.5516930862245 -22.917745236747))"
88a8a02933fffff,"POLYGON((-43.544642840302 -22.8806992171199, -43.540472674257 -22.8777056637079, -43.5413828099632 -22.8730264038619, -43.5464630377876 -22.8713407345283, -43.55063316782 -22.8743343561825, -43.5497231060522 -22.8790135789166, -43.544642840302 -22.8806992171199))"
88a8a0613bfffff,"POLYGON((-43.2469125299665 -22.8960256822347, -43.2427426666212 -22.8930245618988, -43.2436552398761 -22.888347260441, -43.2487376040499 -22.8866711134958, -43.252907435928 -22.8896723014525, -43.2519949351112 -22.8943495687221, -43.2469125299665 -22.8960256822347))"
88a8a066a7fffff,"POLYGON((-43.491343044566 -22.8370845838591, -43.487173221169 -22.8340879812359, -43.4880837302054 -22.8294065724183, -43.4931639889905 -22.8277218027943, -43.4973337771933 -22.8307184734584, -43.4964233418169 -22.8353998456941, -43.491343044566 -22.8370845838591))"
88a8a06e6bfffff,"POLYGON((-43.3101126113262 -22.8401439806052, -43.3059430111443 -22.8371425508962, -43.3068549952964 -22.832461993081, -43.3119365068966 -22.8307828997612, -43.3161060746512 -22.8337843971202, -43.3151941632447 -22.8384649201376, -43.3101126113262 -22.8401439806052))"
88a8a076c3fffff,"POLYGON((-43.52658574156 -23.0222604448211, -43.522414661776 -23.0192715806311, -43.5233251487667 -23.0146000211985, -43.5284066416725 -23.0129173628933, -43.5325776857035 -23.0159062955494, -43.5316672725934 -23.0205778180331, -43.52658574156 -23.0222604448211))"
88a8a07487fffff,"POLYGON((-43.4939829439369 -22.9456214225602, -43.4898124037591 -22.9426288531242, -43.4907230471143 -22.9379532729752, -43.4958041569606 -22.9362702988722, -43.4999746618918 -22.9392629365606, -43.4990640922351 -22.9439384800881, -43.4939829439369 -22.9456214225602))"
88a8a069a1fffff,"POLYGON((-43.1060660948879 -22.7891811888512, -43.1018972016949 -22.7861723981775, -43.1028107471226 -22.7814899340963, -43.107893114057 -22.7798162934535, -43.1120619779464 -22.7828251512396, -43.1111485042168 -22.7875075825446, -43.1060660948879 -22.7891811888512))"
88a8a06685fffff,"POLYGON((-43.5071122065902 -22.8537491895737, -43.502942256378 -22.8507536251249, -43.5038526605203 -22.8460730531934, -43.5089329411432 -22.8443880824384, -43.5131028559185 -22.8473837149948, -43.5121925255195 -22.852064250187, -43.5071122065902 -22.8537491895737))"
88a8a02a89fffff,"POLYGON((-43.6719521601138 -22.9346853458634, -43.667781534041 -22.9316972698595, -43.6686906997296 -22.9270204682225, -43.6737704169123 -22.9253317809459, -43.6779410050243 -22.9283199255776, -43.677031913926 -22.9329966888467, -43.6719521601138 -22.9346853458634))"
88a8a071d1fffff,"POLYGON((-43.3055559129967 -23.0341057919903, -43.3013850436228 -23.0311112980941, -43.3022973437145 -23.0264412224244, -43.3073804404249 -23.024765675429, -43.3115512774214 -23.0277602373311, -43.3106390500967 -23.0324302782113, -43.3055559129967 -23.0341057919903))"
88a8a068ebfffff,"POLYGON((-43.1805936033123 -22.8215758304967, -43.1764243493513 -22.8185702186998, -43.1773373469858 -22.8138891833074, -43.1824195265086 -22.8122137932193, -43.1865887500235 -22.8152194723511, -43.1856758244735 -22.8199004742246, -43.1805936033123 -22.8215758304967))"
88a8a02113fffff,"POLYGON((-43.718739319569 -22.9628642985994, -43.7145684796316 -22.9598785503572, -43.7154772985788 -22.9552031085689, -43.7205568826439 -22.9535134538398, -43.7247276839036 -22.9564992708673, -43.7238189397877 -22.9611746738272, -43.718739319569 -22.9628642985994))"
88a8a07a1bfffff,"POLYGON((-43.2075359830126 -23.0489040329211, -43.2033651831696 -23.0459074029604, -43.2042782926576 -23.0412385259008, -43.2093621297273 -23.0395663126257, -43.2135328986902 -23.0425630104095, -43.2126198614753 -23.0472318536338, -43.2075359830126 -23.0489040329211))"
88a8a021bbfffff,"POLYGON((-43.7421554031875 -22.9157051145205, -43.7379848615516 -22.9127182784334, -43.7388934186495 -22.9080402185109, -43.7439724424575 -22.9063490337212, -43.7481429450645 -22.9093359385588, -43.747234462904 -22.9140139594242, -43.7421554031875 -22.9157051145205))"
88a8a0755dfffff,"POLYGON((-43.4062983092786 -23.0052315879101, -43.4021274835138 -23.0022387956101, -43.4030389266802 -22.9975667640932, -43.408121122353 -22.9958875606347, -43.4122919142038 -22.9988804211057, -43.4113805443074 -23.0035524168526, -43.4062983092786 -23.0052315879101))"
88a8a06191fffff,"POLYGON((-43.3013828791415 -22.8605415149421, -43.2972131587003 -22.857540587567, -43.298125242572 -22.8528611599988, -43.3032069741905 -22.8511826945104, -43.3073766623356 -22.8541836895559, -43.30646465117 -22.858863082408, -43.3013828791415 -22.8605415149421))"
88a8a03909fffff,"POLYGON((-43.5461507570155 -23.0682067270827, -43.5419793546998 -23.0652200918845, -43.5428897475466 -23.0605509501812, -43.5479714687311 -23.0588684808085, -43.5521428349899 -23.0618551845995, -43.5512325161329 -23.0665242891589, -43.5461507570155 -23.0682067270827))"
88a8a038cdfffff,"POLYGON((-43.644138234622 -23.0532044713172, -43.6399668472382 -23.0502199896399, -43.6408764127794 -23.0455496858229, -43.6459572912373 -23.0438639017726, -43.6501286410703 -23.0468484522332, -43.6492191500079 -23.0515187179494, -43.644138234622 -23.0532044713172))"
88a8a038b7fffff,"POLYGON((-43.6458002529574 -22.9958462446638, -43.641629242382 -22.9928596955728, -43.6425387117834 -22.9881862832063, -43.6476191172982 -22.9864994580337, -43.6517900903042 -22.9894860758071, -43.6508806953764 -22.9941594500592, -43.6458002529574 -22.9958462446638))"
88a8a075c9fffff,"POLYGON((-43.4362648358772 -22.9734691107968, -43.4320941805914 -22.9704759776283, -43.4330053344758 -22.965802115438, -43.4380870702437 -22.9641214224636, -43.4422576911611 -22.9671146238097, -43.4413466106907 -22.971788449941, -43.4362648358772 -22.9734691107968))"
88a8a03827fffff,"POLYGON((-43.582632065661 -23.0517559552522, -43.578460737739 -23.0487697208291, -43.5793708075436 -23.0440995559044, -43.5844521311124 -23.0424156628906, -43.5886234224224 -23.0454019659574, -43.5877134267873 -23.0500720933828, -43.582632065661 -23.0517559552522))"
88a8a06681fffff,"POLYGON((-43.516362494196 -22.8550595137802, -43.5121925255195 -22.852064250187, -43.5131028559185 -22.8473837149948, -43.5181830812156 -22.8456984802149, -43.522353014314 -22.8486938119387, -43.5214427577051 -22.8533743103004, -43.516362494196 -22.8550595137802))"
88a8a0758dfffff,"POLYGON((-43.4264865419042 -22.9504658107237, -43.4223160504457 -22.9474715689536, -43.4232272507717 -22.9427965018355, -43.4283088692086 -22.9411157124362, -43.4324793264505 -22.9441100223196, -43.4315681994838 -22.9487850534775, -43.4264865419042 -22.9504658107237))"
88a8a075dbfffff,"POLYGON((-43.4634950196982 -22.9557151435578, -43.4593244480754 -22.9527221073643, -43.4602353546824 -22.9480471846321, -43.4653167593766 -22.9463653344055, -43.4694872962171 -22.9493584388032, -43.4685764631573 -22.9540333252117, -43.4634950196982 -22.9557151435578))"
88a8a06733fffff,"POLYGON((-43.4151327101433 -22.8623332585831, -43.4109628131053 -22.8593354938855, -43.4118739790257 -22.8546557240464, -43.4169549687142 -22.8529737547286, -43.4211248317186 -22.8559715873477, -43.4202137390797 -22.8606513213516, -43.4151327101433 -22.8623332585831))"
88a8a02ae5fffff,"POLYGON((-43.638211304902 -22.9371486771807, -43.6340406864581 -22.934159761716, -43.6349501341598 -22.9294832090907, -43.6400301258953 -22.9277956099554, -43.6442007068925 -22.9307845939769, -43.6432913336126 -22.9354611085656, -43.638211304902 -22.9371486771807))"
88a8a0652dfffff,"POLYGON((-43.3591029426731 -22.8327072123841, -43.3549333174799 -22.8297068449531, -43.3558448951301 -22.8250256976067, -43.3609260249938 -22.8233449529583, -43.3650956170122 -22.8263453881314, -43.3641841123536 -22.8310265001992, -43.3591029426731 -22.8327072123841))"
88a8a0619bfffff,"POLYGON((-43.3106343949164 -22.8618637103151, -43.30646465117 -22.858863082408, -43.3073766623356 -22.8541836895559, -43.3124583445063 -22.8525049594067, -43.3166280558153 -22.8555056550067, -43.3157161174028 -22.8601850130516, -43.3106343949164 -22.8618637103151))"
88a8a078a5fffff,"POLYGON((-43.1651915927528 -22.9491923805311, -43.1610215291981 -22.9461909702945, -43.1619348336906 -22.9415168704334, -43.1670181297145 -22.9398442141964, -43.1711881630464 -22.94284569198, -43.1702749305891 -22.947519758442, -43.1651915927528 -22.9491923805311))"
88a8a06a07fffff,"POLYGON((-43.1701539426177 -22.8994384474407, -43.1659841968142 -22.8964353681687, -43.166897389971 -22.8917585635914, -43.171980256894 -22.8900848717104, -43.1761499724036 -22.8930880184454, -43.1752368512959 -22.8977647895869, -43.1701539426177 -22.8994384474407))"
88a8a07859fffff,"POLYGON((-43.1792542447703 -23.023253191757, -43.1750836666245 -23.0202548561945, -43.1759969655098 -23.0155847050105, -43.1810807704291 -23.0139129229311, -43.18525131813 -23.016911326209, -43.1843380913682 -23.0215814438393, -43.1792542447703 -23.023253191757))"
88a8a02f47fffff,"POLYGON((-43.7078828971313 -22.8964829622685, -43.7037125001821 -22.8934944744744, -43.704621313864 -22.8888154953523, -43.7097004497453 -22.8871250427321, -43.7138708081903 -22.8901135991633, -43.7129620692698 -22.8947925395662, -43.7078828971313 -22.8964829622685))"
88a8a06719fffff,"POLYGON((-43.4341605523713 -22.8866757680433, -43.4299904708697 -22.8836794090311, -43.430901517092 -22.8790008763374, -43.4359825714444 -22.8773187386704, -43.4401526186193 -22.8803151656924, -43.4392416457802 -22.88499366236, -43.4341605523713 -22.8866757680433))"
88a8a02919fffff,"POLYGON((-43.5636740709256 -22.9050196309773, -43.5595037266652 -22.9020274886026, -43.5604137412518 -22.8973494685667, -43.5654940260707 -22.8956636281956, -43.5696643340253 -22.8986558389008, -43.5687543934785 -22.9033338216351, -43.5636740709256 -22.9050196309773))"
88a8a06335fffff,"POLYGON((-43.2512095400491 -22.9471066957188, -43.2470393332554 -22.9441075475061, -43.2479519455315 -22.9394329832169, -43.2530346921416 -22.9377576013703, -43.2572048673975 -22.9407568173101, -43.2562923275929 -22.9454313473579, -43.2512095400491 -22.9471066957188))"
88a8a0283dfffff,"POLYGON((-43.5974158706871 -22.9025715528477, -43.5932455123999 -22.8995802476296, -43.594155246353 -22.8949019762043, -43.5992352643961 -22.8932150476188, -43.603405585863 -22.8962064212378, -43.6024959261187 -22.90088465503, -43.5974158706871 -22.9025715528477))"
88a8a06213fffff,"POLYGON((-43.3529913560427 -22.9616340630805, -43.3488208918031 -22.9586382192293, -43.3497327042963 -22.9539640365954, -43.3548149080503 -22.9522857330427, -43.3589853391949 -22.9552816448679, -43.3580735996922 -22.9599557922604, -43.3529913560427 -22.9616340630805))"
88a8a066b3fffff,"POLYGON((-43.5218240853003 -22.8269733588011, -43.5176542954965 -22.8239772212303, -43.5185645409278 -22.8192951592339, -43.5236445023635 -22.8176092716776, -43.527814256509 -22.8206054773373, -43.5269040848888 -22.8252875024529, -43.5218240853003 -22.8269733588011))"
88a8a060bbfffff,"POLYGON((-43.3536333572484 -22.8607878743894, -43.3494635554598 -22.8577883773667, -43.3503752177146 -22.8531087592934, -43.3554566087994 -22.8514286734612, -43.3596263774938 -22.8544282382682, -43.3587147882094 -22.8591078211115, -43.3536333572484 -22.8607878743894))"
88a8a06a5dfffff,"POLYGON((-43.1891770065964 -22.9238016217255, -43.1850070644794 -22.9207999412964, -43.1859201406106 -22.916124371808, -43.1910030867192 -22.9144505163652, -43.1951729982491 -22.9174522643443, -43.1942599942692 -22.9221278002046, -43.1891770065964 -22.9238016217255))"
88a8a07ae9fffff,"POLYGON((-43.2010206738284 -23.0335722480084, -43.1968499869803 -23.0305748812652, -43.1977631265436 -23.0259051994775, -43.2028468807304 -23.0242329181899, -43.2070175367996 -23.027230352714, -43.2061044694728 -23.0319000007332, -43.2010206738284 -23.0335722480084))"
88a8a06041fffff,"POLYGON((-43.3034691119465 -22.9473675017536, -43.2992988171126 -22.9443697864938, -43.3002110090829 -22.9396950277275, -43.3052934231625 -22.938018018963, -43.3094636856597 -22.9410158020629, -43.3085515664258 -22.9456905260757, -43.3034691119465 -22.9473675017536))"
88a8a06181fffff,"POLYGON((-43.2801430860669 -22.8719319560445, -43.2759733251126 -22.8689308645744, -43.2768855964749 -22.8642521334781, -43.2819675562023 -22.86257452835, -43.286137285184 -22.8655756874664, -43.2852250864227 -22.8702543840531, -43.2801430860669 -22.8719319560445))"
88a8a06319fffff,"POLYGON((-43.2854845074076 -22.9664186080061, -43.2813141161093 -22.9634210962604, -43.2822264804546 -22.9587474376799, -43.2873091634601 -22.9570713254145, -43.2914795226946 -22.9600689049972, -43.2905672309991 -22.9647425289968, -43.2854845074076 -22.9664186080061))"
88a8a02ab5fffff,"POLYGON((-43.6589067300995 -22.9040211985505, -43.6547363146902 -22.9010316378609, -43.655645544127 -22.8963532305203, -43.6607251144671 -22.8946644220955, -43.6648954921181 -22.8976540513262, -43.663986337199 -22.902332420429, -43.6589067300995 -22.9040211985505))"
88a8a06349fffff,"POLYGON((-43.2647609739866 -22.9994794162441, -43.2605903993394 -22.9964825442215, -43.2615029781224 -22.9918107562836, -43.266586059012 -22.9901358747413, -43.2707566019089 -22.9931328146181, -43.2698440956782 -22.9978045681715, -43.2647609739866 -22.9994794162441))"
88a8a07599fffff,"POLYGON((-43.4569757595619 -22.9403784544607, -43.4528052966757 -22.9373846790033, -43.4537162343557 -22.9327089532776, -43.4587975614229 -22.9310270392555, -43.4629679896281 -22.9340208828742, -43.4620571254589 -22.9386965723421, -43.4569757595619 -22.9403784544607))"
88a8a06359fffff,"POLYGON((-43.2860055612811 -22.9881068058919, -43.2818350263311 -22.9851100987482, -43.2827474177213 -22.9804376104795, -43.2878302714158 -22.9787618639331, -43.2920007742918 -22.9817586389555, -43.291088455559 -22.986431092634, -43.2860055612811 -22.9881068058919))"
88a8a06235fffff,"POLYGON((-43.315980154209 -22.9563593101993, -43.3118097805387 -22.9533622636515, -43.3127218845224 -22.9486879409612, -43.3178042893863 -22.9470106996849, -43.3219746305278 -22.9500078141167, -43.321062599346 -22.9546821019293, -43.315980154209 -22.9563593101993))"
88a8a02a13fffff,"POLYGON((-43.6539846946512 -22.9537776570059, -43.649813955239 -22.9507897868758, -43.6507232966997 -22.9461140758323, -43.6558033030795 -22.9444262730999, -43.6599740048025 -22.947414211853, -43.6590647378465 -22.952089884704, -43.6539846946512 -22.9537776570059))"
88a8a076d1fffff,"POLYGON((-43.541830184603 -23.0172120015473, -43.5376591226976 -23.0142233715761, -43.5385694775836 -23.0095514834974, -43.5436508204305 -23.007868262476, -43.5478218463507 -23.0108569609378, -43.5469115654209 -23.0155288119189, -43.541830184603 -23.0172120015473))"
88a8a06193fffff,"POLYGON((-43.3073766623356 -22.8541836895559, -43.3032069741905 -22.8511826945104, -43.3041190005912 -22.846502901656, -43.3092006424139 -22.8448241386094, -43.3133702981721 -22.847825201326, -43.3124583445063 -22.8525049594067, -43.3073766623356 -22.8541836895559))"
88a8a06169fffff,"POLYGON((-43.2201930427068 -22.93545808776, -43.2160229670311 -22.9324576727106, -43.2169358115058 -22.9277826052556, -43.2220186593564 -22.9261079867734, -43.2261887039695 -22.9291084694613, -43.2252759318064 -22.9337835029814, -43.2201930427068 -22.93545808776))"
88a8a0610dfffff,"POLYGON((-43.2321842195844 -22.9227581849098, -43.2280142061249 -22.9197576345826, -43.2289269361168 -22.9150818333137, -43.2340096072106 -22.9134066164101, -43.2381795894255 -22.9164072343774, -43.237266931803 -22.9210830015967, -43.2321842195844 -22.9227581849098))"
88a8a06217fffff,"POLYGON((-43.3437385973846 -22.9603162244296, -43.3395681554608 -22.9573200797855, -43.3404800408972 -22.9526458620012, -43.3455622953259 -22.9509678239999, -43.3497327042963 -22.9539640365954, -43.3488208918031 -22.9586382192293, -43.3437385973846 -22.9603162244296))"
88a8a075cbfffff,"POLYGON((-43.4422576911611 -22.9671146238097, -43.4380870702437 -22.9641214224636, -43.4389981662196 -22.9594471945458, -43.444079809682 -22.9577662040794, -43.4482503961402 -22.9607594736045, -43.447339373607 -22.9654336654054, -43.4422576911611 -22.9671146238097))"
88a8a062d9fffff,"POLYGON((-43.3927365289556 -22.9528772983054, -43.3885660662046 -22.9498822212217, -43.3894775440966 -22.9452074125717, -43.3945594115618 -22.9435277166234, -43.3987298406115 -22.9465228617512, -43.3978184359089 -22.9511976347717, -43.3927365289556 -22.9528772983054))"
88a8a06a97fffff,"POLYGON((-43.2333646087888 -22.8435876638654, -43.2291951137869 -22.8405842761305, -43.2301077203686 -22.8359042083729, -43.2351897496066 -22.8342275623821, -43.2393592133537 -22.8372310176079, -43.2384466791294 -22.8419110513221, -43.2333646087888 -22.8435876638654))"
88a8a062d3fffff,"POLYGON((-43.3954708316835 -22.9388525421707, -43.3913004575227 -22.9358570280584, -43.3922118930567 -22.9311814522847, -43.3972936295631 -22.929501426266, -43.4014639699823 -22.9324970084021, -43.4005526076483 -22.9371725485216, -43.3954708316835 -22.9388525421707))"
88a8a02b11fffff,"POLYGON((-43.5832375022072 -22.9510244010377, -43.5790668373752 -22.9480344812564, -43.5799767574168 -22.9433588696241, -43.5850572681532 -22.9416732152594, -43.5892278963757 -22.9446632035008, -43.5883180504829 -22.9493387776352, -43.5832375022072 -22.9510244010377))"
88a8a07199fffff,"POLYGON((-43.3082926830012 -23.020095232139, -43.3041219016276 -23.0171003010767, -43.3050341594488 -23.0124294554875, -43.3101171258777 -23.0107535757631, -43.3142878748334 -23.0137485748115, -43.3133756897899 -23.0184193855868, -43.3082926830012 -23.020095232139))"
88a8a06f61fffff,"POLYGON((-43.2361022989313 -22.8295471290141, -43.2319328913689 -22.8265433076159, -43.2328454557873 -22.8218624747068, -43.2379273554118 -22.8201854972514, -43.2420967316789 -22.8231893861192, -43.2411842396286 -22.8278701849612, -43.2361022989313 -22.8295471290141))"
88a8a062a3fffff,"POLYGON((-43.3519447938701 -22.918240363952, -43.3477746167369 -22.9152429100847, -43.3486863752584 -22.9105663905625, -43.3537682379495 -22.9088873601197, -43.3579383820081 -22.9118848818771, -43.3570266964619 -22.9165613661756, -43.3519447938701 -22.918240363952))"
88a8a06523fffff,"POLYGON((-43.3710881427677 -22.8199829028198, -43.366918584015 -22.8169823999038, -43.3678300463589 -22.8123005238345, -43.3729109944179 -22.810619186064, -43.3770805198141 -22.8136197567236, -43.3761691305195 -22.8183015973986, -43.3710881427677 -22.8199829028198))"
88a8a068b5fffff,"POLYGON((-43.1828150380888 -22.7857976173894, -43.1786460148826 -22.7827907751383, -43.1795589433019 -22.7781078115425, -43.1846408228516 -22.7764317237174, -43.1888098155812 -22.779438633238, -43.1878969592495 -22.7841215633025, -43.1828150380888 -22.7857976173894))"
88a8a02917fffff,"POLYGON((-43.5571534808304 -22.8896785351412, -43.5529832436327 -22.8866856528813, -43.5538932896801 -22.882006830935, -43.5589734989335 -22.880320928473, -43.5631436999268 -22.8833138790198, -43.5622337278827 -22.8879926637302, -43.5571534808304 -22.8896785351412))"
