,id_estacao,data_medicao,acumulado_chuva_5min,acumulado_chuva_10min,acumulado_chuva_15min,acumulado_chuva_30min,acumulado_chuva_1h,acumulado_chuva_2h,acumulado_chuva_3h,acumulado_chuva_4h,acumulado_chuva_6h,acumulado_chuva_12h,acumulado_chuva_24h,acumulado_chuva_96h,acumulado_chuva_mes,data_particao,primary_key
1951,5,2024-03-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 17:00:00
1952,5,2024-03-01 12:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 12:25:00
1953,5,2024-03-01 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 12:50:00
1954,5,2024-03-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 15:00:00
1955,5,2024-03-01 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 13:10:00
1956,5,2024-03-01 13:50:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 13:50:00
1957,5,2024-03-01 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 14:30:00
1958,5,2024-03-01 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 12:45:00
1959,5,2024-03-01 16:10:00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 16:10:00
1960,5,2024-03-01 15:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 15:05:00
1961,5,2024-03-01 14:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 14:50:00
1962,5,2024-03-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2024-03-01,5_2024-03-01 06:30:00
1963,5,2024-03-01 06:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2024-03-01,5_2024-03-01 06:20:00
1964,5,2024-03-01 06:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2024-03-01,5_2024-03-01 06:25:00
1965,5,2024-03-01 10:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2024-03-01,5_2024-03-01 10:55:00
1966,5,2024-03-01 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:15:00
1967,5,2024-03-01 07:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:55:00
1968,5,2024-03-01 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:45:00
1969,5,2024-03-01 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:30:00
1970,5,2024-03-01 09:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:25:00
1971,5,2024-03-01 08:05:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 08:05:00
1972,5,2024-03-01 07:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:25:00
1973,5,2024-03-01 10:45:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 10:45:00
1974,5,2024-03-01 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:45:00
1975,5,2024-03-01 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:15:00
1976,5,2024-03-01 08:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 08:55:00
1977,5,2024-03-01 08:30:00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 08:30:00
1978,5,2024-03-01 08:10:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 08:10:00
1979,5,2024-03-01 08:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 08:25:00
1980,5,2024-03-01 07:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:35:00
1981,5,2024-03-01 06:45:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 06:45:00
1982,5,2024-03-01 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 08:20:00
1983,5,2024-03-01 10:10:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 10:10:00
1984,5,2024-03-01 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:20:00
1985,5,2024-03-01 07:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:05:00
1986,5,2024-03-01 09:05:00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:05:00
1987,5,2024-03-01 09:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:55:00
1988,5,2024-03-01 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:50:00
1989,5,2024-03-01 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:50:00
1990,5,2024-03-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:00:00
1991,5,2024-03-01 09:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:20:00
1992,5,2024-03-01 08:45:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 08:45:00
1993,5,2024-03-01 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 07:30:00
1994,5,2024-03-01 06:50:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 06:50:00
1995,5,2024-03-01 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 09:10:00
1996,5,2024-03-01 10:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2024-03-01,5_2024-03-01 10:25:00
1997,5,2024-03-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:00:00
1998,5,2024-03-01 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:50:00
1999,5,2024-03-01 01:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:55:00
2000,5,2024-03-01 02:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:55:00
2001,5,2024-03-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:15:00
2002,5,2024-03-01 00:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:55:00
2003,5,2024-03-01 03:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:25:00
2004,5,2024-03-01 02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:50:00
2005,5,2024-03-01 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:20:00
2006,5,2024-03-01 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:20:00
2007,5,2024-03-01 02:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:25:00
2008,5,2024-03-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:45:00
2009,5,2024-03-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:30:00
2010,5,2024-03-01 06:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 06:05:00
2011,5,2024-03-01 05:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:20:00
2012,5,2024-03-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:15:00
2013,5,2024-03-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:15:00
2014,5,2024-03-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:15:00
2015,5,2024-03-01 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:50:00
2016,5,2024-03-01 05:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:25:00
2017,5,2024-03-01 02:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:05:00
2018,5,2024-03-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:00:00
2019,5,2024-03-01 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:40:00
2020,5,2024-03-01 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:40:00
2021,5,2024-03-01 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:10:00
2022,5,2024-03-01 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:40:00
2023,5,2024-03-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:30:00
2024,5,2024-03-01 03:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:55:00
2025,5,2024-03-01 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:10:00
2026,5,2024-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:00:00
2027,5,2024-03-01 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:10:00
2028,5,2024-03-01 05:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:50:00
2029,5,2024-03-01 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:20:00
2030,5,2024-03-01 03:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:40:00
2031,5,2024-03-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 06:15:00
2032,5,2024-03-01 01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:50:00
2033,5,2024-03-01 03:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:05:00
2034,5,2024-03-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:00:00
2035,5,2024-03-01 03:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:35:00
2036,5,2024-03-01 00:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:25:00
2037,5,2024-03-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:45:00
2038,5,2024-03-01 05:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:40:00
2039,5,2024-03-01 01:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:05:00
2040,5,2024-03-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 06:00:00
2041,5,2024-03-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:00:00
2042,5,2024-03-01 01:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:35:00
2043,5,2024-03-01 02:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:35:00
2044,5,2024-03-01 04:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:25:00
2045,5,2024-03-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 02:30:00
2046,5,2024-03-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:00:00
2047,5,2024-03-01 01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:25:00
2048,5,2024-03-01 04:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:35:00
2049,5,2024-03-01 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:40:00
2050,5,2024-03-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:45:00
2051,5,2024-03-01 04:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:55:00
2052,5,2024-03-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:45:00
2053,5,2024-03-01 00:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:35:00
2054,5,2024-03-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:45:00
2055,5,2024-03-01 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:10:00
2056,5,2024-03-01 05:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:05:00
2057,5,2024-03-01 04:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:05:00
2058,5,2024-03-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:30:00
2059,5,2024-03-01 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:10:00
2060,5,2024-03-01 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:20:00
2061,5,2024-03-01 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 06:10:00
2062,5,2024-03-01 05:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:35:00
2063,5,2024-03-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 01:30:00
2064,5,2024-03-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:15:00
2065,5,2024-03-01 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:10:00
2066,5,2024-03-01 05:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 05:55:00
2067,5,2024-03-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 04:15:00
2068,5,2024-03-01 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:20:00
2069,5,2024-03-01 03:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:50:00
2070,5,2024-03-01 00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 00:05:00
2071,5,2024-03-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2024-03-01,5_2024-03-01 03:30:00
2072,5,2024-03-01 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 19:40:00
2073,5,2024-03-01 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 21:40:00
2074,5,2024-03-01 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 18:15:00
2075,5,2024-03-02 03:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 03:20:00
2076,5,2024-03-01 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 18:50:00
2077,5,2024-03-02 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 08:45:00
2078,5,2024-03-02 12:10:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 12:10:00
2079,5,2024-03-02 11:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 11:50:00
2080,5,2024-03-02 12:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 12:50:00
2081,5,2024-03-02 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 02:45:00
2082,5,2024-03-02 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 10:15:00
2083,5,2024-03-01 18:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 18:05:00
2084,5,2024-03-02 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 00:10:00
2085,5,2024-03-01 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 22:45:00
2086,5,2024-03-02 08:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 08:05:00
2087,5,2024-03-02 03:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 03:55:00
2088,5,2024-03-02 02:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 02:55:00
2089,5,2024-03-02 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 04:20:00
2090,5,2024-03-02 02:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 02:05:00
2091,5,2024-03-02 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 06:30:00
2092,5,2024-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 00:00:00
2093,5,2024-03-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 22:00:00
2094,5,2024-03-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 18:00:00
2095,5,2024-03-02 11:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 11:25:00
2096,5,2024-03-02 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 00:20:00
2097,5,2024-03-01 23:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-01,5_2024-03-01 23:05:00
2098,5,2024-03-02 02:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 02:25:00
2099,5,2024-03-02 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 12:20:00
2100,5,2024-03-02 11:40:00,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-02,5_2024-03-02 11:40:00
