id_ponto_supervisionado,classe,top_50,causa_alagamento,medida_cor,eliminado,endereco_ponto_supervisionado,bairro,area_planejamento,regiao_administrativa,bacia_hidrografica,sub_bacia_hidrografica,latitude,longitude,utm_x,utm_y,geometry,projeto,data_atualizacao,ano_vigencia
311,Ponto observado,,"Limpeza, desobstrucao das redes existentes. consultar cadastros 2-3-t-3816 e 2-3-t-3908 / implantar o projeto de microdrenagem 3-3-d-2311",Limpeza e obra de microdrenagem,,Rua humaita,Humaita,2.1,IV - Botafogo,Zs,Praia de botafogo,-22.9548744,-43.19740135,684815.773305,7460341.50529,POINT(-43.19740135 -22.9548744),(Cadastros 2-3-T-3816 / 2-3-T-3908) (Projeto 3-3-D-2311),2022-01-01,2022
305,Ponto observado,,Ocorrem bolsoes dagua na pista de saida da urca em direcao a praia de botafogo. vistoria realizada (vide 5-3-d-0495) / realizar limpeza do sistema de drenagem na calcada junto ao iate club para identificar o sistema de drenagem existente.,Limpeza e investigacao,,Av pasteur / av venceslau bras,Botafogo,2.1,IV - Botafogo,Zs,Praia de botafogo,-22.95105933,-43.17452325,687167.209775,7460734.9991,POINT(-43.17452325 -22.95105933),(Projeto 5-3-D-0495),2022-01-01,2022
310,Ponto observado,,"Limpeza, desobstrucao da rede existente e aumento dos dispositivos de captacao; consultar cadastro cim 6 (287 d-iii-i-c e 287 d-iii-i-d)",Melhoria de captacao e limpeza,,Praia de botafogo entre rua prof alfredo gomes e rua visconde de ouro preto,Botafogo,2.1,IV - Botafogo,Zs,Praia de botafogo,-22.94645425,-43.18171682,686435.787197,7461254.1074,POINT(-43.18171682 -22.94645425),(Projetos 287 D-III-I-C / 287 D-III-I-D),2022-01-01,2022
351,Ponto observado,37, ,Limpeza,,Avenida das nacoes unidas (passagem subterranea),Botafogo,2.1,IV - Botafogo,Zs,Praia de botafogo,-22.94280411,-43.1798169,686635.64662,7461655.90362,POINT(-43.1798169 -22.94280411),_,2022-01-01,2022
298,Ponto observado,9,Trecho entre as ruas benjamin constant e candido mendes. revisao do projeto 3-3-d-1743 (fls. 04/09 e 06/09)  - ponto sugerido pela gepbo,Limpeza,,Rua da gloria entre ruas candido mendes e andrade pertence,Gloria,2.1,IV - Botafogo,G,Centro,-22.91920668,-43.17685138,686972.201968,7464265.26648,POINT(-43.17685138 -22.91920668),(Projeto 3-3-D-1743) (FLS. 04/09 e 06/09),2022-01-01,2022
337,Ponto observado,,"Melhorias previstas no estudo 43d66, sendo solucao provisoria enquanto nao se implanta o projeto do rio trapicheiros",Obra de microdrenagem,,Rua heitor beltrao esquina com rua carmela dutra,Tijuca,2.2,VIII - Tijuca,G,Canal do mangue,-22.91956004,-43.22614398,681915.399974,7464287.96738,POINT(-43.22614398 -22.91956004),(Estudo 43D66),2022-01-01,2022
265,Ponto observado,,Bolsao d'agua formado na ponto baixo existente na confluencia das ruas ministro alfredo valadao e figueiredo magalhaes. correcao de greide e implantar estudo 4-3-d-1044,Obra de microdrenagem,,Rua figueiredo de magalhaes / rua min alfredo valadao,Copacabana,2.1,V - Copacabana,Zs,Praia de copacabana,-22.96628272,-43.18872546,685689.912241,7459067.22407,POINT(-43.18872546 -22.96628272),(Estudo 4-3-D-1044),2022-01-01,2022
86,Ponto observado,,"Constava como pm, mas aparentemente nao houve obra importante que tenha resolvido o problema ali",Obra de microdrenagem,2012,Rua santa clara (caixa na chegada da escada),Copacabana,2.1,V - Copacabana,Zs,Praia de copacabana,-22.96437957,-43.19277597,685277.156559,7459283.09376,POINT(-43.19277597 -22.96437957),_,2022-01-01,2022
322,Ponto observado,,Acumulo de agua na pista a partir da rua dep. soares filho reflexo de transbordamento do rio maracana em chuvas intensas./ solucao sendo estudada no ambito do contrato de avaliacao das intervencoes necessarias na bacia do mangue.,Realizar estudo,,Rua barao de mesquita / av maracana,Tijuca_,2.2,VIIII - Tijuca,G,Canal do mangue,-22.91860358,-43.23113487,681404.72598,7464400.04763,POINT(-43.23113487 -22.91860358),_,2022-01-01,2022
319,Ponto observado,,"Ponto baixo onde se acumulam aguas de espraiamento do rio trapicheiros, principalmente na av. gabriela prado maia ribeiro / melhorias previstas para o local no projeto 33d1054 (necessita revisao) e no relatorio 53d228, desviando segmentos do interior",Revisar projeto,,Rua conde de bonfim / rua pareto,Tijuca_,2.2,VIIII - Tijuca,G,Canal do mangue,-22.92078845,-43.22614118,681914.046544,7464151.93521,POINT(-43.22614118 -22.92078845),(Projeto 33D1054) (Relatorio 53D228),2022-01-01,2022
313,Ponto observado,7,Problema critico de falta de captacoes nas imediacoes do clube municipal e rua maestro villa-lobos; formacao de bolsao durante as chuvas entre as ruas eng. adel e do bispo / implantar captacoes; realizar avaliacao hidraulica da rede existent,Obra de microdrenagem,,Rua haddock lobo (entre rua maestro villa lobos e rua do bispo),Tijuca,2.2,VIIII - Tijuca,G,Canal do mangue,-22.92022129,-43.21651183,682902.547437,7464202.79431,POINT(-43.21651183 -22.92022129),_,2022-01-01,2022
288,Ponto observado,,"Os estudos 43d1087 e 43d1088 contemplam o local, desviando rio das quadras para as ruas",Obra de macrodrenagem,,Rua clarimundo de melo / rua duarte teixeira,Quintino bocaiuva,3.3,XV - Madureira,G,Rios acari/pavuna/meriti,-22.8917989,-43.32326106,671988.661464,7467478.86054,POINT(-43.32326106 -22.8917989),(Estudos 43D1087 / 43D1088),2022-01-01,2022
348,Ponto observado,12, ,Obra de microdrenagem,,Av ministro edgard romero / rua conselheiro galvao,Madureira_,3.3,XV - Madureira,G,Rios acari/pavuna/meriti,-22.87163213,-43.33568488,670739.284838,7469726.40471,POINT(-43.33568488 -22.87163213),_,2022-01-01,2022
275,Ponto observado,,"Caso nao seja feito o reforco de calha sugerido pra melhoria do ponto 212, deve haver intervencao neste ponto onde a secao e estrangula logo apos receber galeria do rio cachorros (vila isabel), alem de interferencias",Remocao de inteferencias e reforco de calha,,Blv 28 de setembro 435 / rua sao fco xavier,Maracana,2.2,IX - Vila Isabel,G,Canal do mangue,-22.91262532,-43.23500878,681015.294089,7465066.82622,POINT(-43.23500878 -22.91262532),_,2022-01-01,2022
316,Ponto observado,,"Ponto baixo com drenagem insuficiente, impactada ainda pela reducao de secao do rio maracana sob linha ferrea / implantacao desvio de vazoes de cheia do rio maracana para o tunel do joana; apos, estudo 43d582, de microdrenagem, devera ser re",Obra de macrodrenagem,,Rua ibituruna,Maracana,2.2,IX - Vila Isabel,G,Canal do mangue,-22.91204274,-43.2211205,682440.759064,7465114.17899,POINT(-43.2211205 -22.91204274),(Estudo 43D582),2022-01-01,2022
336,Ponto observado,20,"A rua possui divisor de bacias na altura da rua jeronimo de lemos, e um ponto baixo entre esta e a rua barao do bom retiro; a galeria da rua e insuficiente / relatorio 53d333 lista intervencoes complementares do rio cidade vila isabel, entre elas a",Obra de microdrenagem,,Rua alexandre calaza (entre ruas teodoro da silva e visconde de santa isabel),Vila isabel,2.2,IX - Vila Isabel,G,Canal do mangue,-22.91811048,-43.25964713,678480.680624,7464489.53991,POINT(-43.25964713 -22.91811048),(Relatorio 53D333) (Rio Cidade Vila Isabel) (Projeto 3-3-D-1409),2022-01-01,2022
135,Ponto observado,,"Constava como pm, mas foi marcado como ponto novo",Realizar estudo,2011,Comunidade ze do zinco,Santa cruz,5.2,XIX - Santa Cruz,S,Rio cacao vermelho,-22.90549385,-43.69753656,633579.259172,7466350.97512,POINT(-43.69753656 -22.90549385),_,2022-01-01,2022
291,Ponto observado,,"O projeto 33d2775 indica a existencia de uma vala para o desague do referido trecho, seguindo em direcao a vala do arrastao, devendo ser verificada a situacao da mesma e de sua fna.",Investigacao e estudo,,Rua felipe cardoso / rua gastao rangel,Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.92690011,-43.67760137,635602.740771,7463962.65674,POINT(-43.67760137 -22.92690011),(Projeto 33D2775),2022-01-01,2022
326,Ponto observado,36,Ponto baixo com alagamentos constantes em funcao da interrupcao da rede de drenagem que passa na altura do n4400 da estrada da pedra / implantacao de rede drenagem proximo ao no4400 com desague em cursoo d'agua.,Obra de microdrenagem,,Estrada da pedra / av dom joao vi,Guaratiba,5.2,XXVI - Guaratiba,S,Praia de sepetiba,-22.96378029,-43.64712026,638691.172182,7459850.82689,POINT(-43.64712026 -22.96378029),_,2022-01-01,2022
263,Ponto observado,39,"Problemas com a estacao elevatoria da cedae, que usa a vala como extravasor. implantar o projeto 3-3-d-2237, que melhora as condicoes da vala, que recebe toda a rede de drenagem do jardim clarice.",Obra de microdrenagem,,Jardim  clarice,Anil,4,XVI - Jacarepagua,J,Rio do anil,-22.96350005,-43.33487603,670707.124457,7459552.80699,POINT(-43.33487603 -22.96350005),(Projeto 3-3-D-2237),2022-01-01,2022
333,Ponto observado,,Macrodrenagem.  travessia da estrada dos bandeirantes (3-3-d-3083)  - ponto sugerido pela gepbo,Obra de microdrenagem,,Rio dos passarinhos (estrada dos bandeirantes),Jacarepagua/curicica_,4,XVI - Jacarepagua,J,Rio dos passarinhos,-22.96174676,-43.39821251,664214.83076,7459819.20326,POINT(-43.39821251 -22.96174676),(Projeto 3-3-D-3083),2022-01-01,2022
331,Ponto observado,, ,Realizar estudo,,Rua candido benicio / rua baronesa,Praca seca,4,XVI - Jacarepagua,J,Rio grande,-22.89743504,-43.35225332,669007.264212,7466888.34489,POINT(-43.35225332 -22.89743504),_,2022-01-01,2022
274,Ponto observado,18,"Boca de lobo danificada em frente ao atacadao assai, e ponto baixo em frente ao casa de show / necessita limpeza e desobstrucao permanentes dos dispositivos de captacao existentes (cadastro 2-3-d-0916)",Limpeza,,Av ayrton senna 5850 (barra music),Gardenia azul,4,XVI - Jacarepagua,J,Arroio fundo,-22.96040461,-43.35682019,668460.828311,7459920.92022,POINT(-43.35682019 -22.96040461),(Cadastro 2-3-D-0916),2022-01-01,2022
256,Ponto observado,,Problema nao identificado,Realizar estudo,,Avenida ayrton senna (vila panamericana),Jacarepagua,4,XVI - Jacarepagua,J,Arroio fundo,-22.97033116,-43.36011243,668110.960875,7458825.51779,POINT(-43.36011243 -22.97033116),_,2022-01-01,2022
342,Ponto observado,19, ,Manutencao,,Av ayrton senna / av emb. abelardo bueno (ponte santos dumont),Jacarepagua,4,XVI - Jacarepagua,J,Arroio fundo,-22.97313232,-43.36346007,667764.258373,7458519.17388,POINT(-43.36346007 -22.97313232),_,2022-01-01,2022
341,Ponto observado,10, ,Limpeza,,Avenida ayrton senna (senac),Jacarepagua,4,XVI - Jacarepagua,J,Arroio fundo,-22.9637474,-43.35758052,668378.723397,7459551.64174,POINT(-43.35758052 -22.9637474),_,2022-01-01,2022
262,Ponto observado,, ,Obra de microdrenagem,,Estrada de jacarepagua / rua lagoa santa,Anil,4,XVI - Jacarepagua,J,Rio do anil,-22.9608974,-43.33449751,670749.207179,7459840.56343,POINT(-43.33449751 -22.9608974), ,2022-01-01,2022
290,Ponto observado,,"Recebeu intervencao da transolimpica, mas trabalha em carga. nao foram feitas as captacoes e conexao da drenagem da encosta na galeria nova.",Melhoria de captacao e complemento de micro,,Rua euzebio de almeida / estrada do catonho,Jardim sulacap,3.3,XXXIII - Realengo,G,Rios acari/pavuna/meriti,-22.89554719,-43.39763687,664353.742181,7467148.77711,POINT(-43.39763687 -22.89554719),_,2022-01-01,2022
343,Ponto observado,50, ,Limpeza,,Avenida presidente vargas / acesso avenida francisco bicalho,Cidade nova,1,III - Rio Comprido,G,Canal do mangue,-22.90963589,-43.20712425,683879.780653,7465363.2768,POINT(-43.20712425 -22.90963589),_,2022-01-01,2022
273,Ponto observado,5,Implantar 33d2529 - remanejamento de caixas de ralo na estacao cidade nova,Manutencao,,Avenida pres vargas / estacao cidade nova,Cidade nova,1,III - Rio Comprido,G,Canal do mangue,-22.90986773,-43.20536305,684060.140083,7465335.40086,POINT(-43.20536305 -22.90986773),(Projeto 33D2529),2022-01-01,2022
293,Ponto observado,,"Faltam captacoes no local e a rede existente deve ser avaliada. necessario integrar informacoes do projeto pac nao aprovado com o estudo 43d1328, elaborado apos informacao de alagamento recebida do cor.",Melhoria de captacao e investigacao,,Rua visconde de niteroi / viaduto agenor de oliveira,Mangueira,1,VII - Sao Cristovao,G,Canal do cunha,-22.90437937,-43.24011513,680502.398379,7465986.21683,POINT(-43.24011513 -22.90437937),(Estudo 43D1328),2022-01-01,2022
312,Ponto observado,25,"Canal do mangue assoreado, incapaz de veicular as vazoes hidrologicas com tr<10 anos (relatorio 53d427 e anexos 53d426 e 53d425). porem, os eventos recorrentes indicam problemas na microdrenagem local / avaliar a microdrenagem local e ampliar a rotin",Manutencao,,Av francisco bicalho,Sao cristovao,1,VII - Sao Cristovao,G,Canal do mangue,-22.90442445,-43.20968247,683624.367624,7465943.56831,POINT(-43.20968247 -22.90442445),(Relatorio 53D427 e anexos 53D426 e 53D425),2022-01-01,2022
315,Ponto observado,30,Aguas superficiais da av. brasil e da bacia local do rio dom carlos (trecho fechado) escoam pela rua bela / inspecao e limpeza de diversos trechos detalhados no relatorio 53d505. obs: aguardando cadastros transbrasil para avaliar impactos na drenagem,Limpeza e obra de microdrenagem,,Rua bela (av brasil),Sao cristovao,1,VII - Sao Cristovao,G,Canal do cunha,-22.88636999,-43.22588612,681986.154072,7467962.96927,POINT(-43.22588612 -22.88636999),(Relatorio 53D505),2022-01-01,2022
279,Ponto observado,,"Para o local existe o projeto 3-3-d-2617, implantado parcialmente pelo 2-3-d-1310 (falta o trecho entre a etr. da posse e desague na rua itaque). ponto baixo com poucas captacoes",Obra de microdrenagem,,Estrada do lameirao / estrada da posse,Santissimo,5.2,XVIII - Campo Grande,S,Rio da prata do mendanha,-22.87566807,-43.52584214,651223.682374,7469487.27856,POINT(-43.52584214 -22.87566807),(Estudo 43D906),2022-01-01,2022
283,Ponto observado,,"Relatorio de chuvas de 14/01/2013 mostra foto de bolsao encaminhada pelo cor. pode ser um problema de limpeza, porem nao temos cadastro ou topografia local.",Realizar estudo,,Estrada do rio do a / av andre vesalio,Campo grande,5.2,XVIII - Campo Grande,S,Rio campinho,-22.89942787,-43.56685104,646990.638701,7466898.04037,POINT(-43.56685104 -22.89942787),(Relatorio de Chuvas 14/01/2013),2022-01-01,2022
278,Ponto observado,,"A regiao descrita e sinalizada no mapa esta contemplada pela bacia do estudo 43d1229, que deve ser desdobrado em projeto.",Obra de microdrenagem,,Estrada da posse / estrada do mendanha,Campo grande,5.2,XVIII - Campo Grande,S,Rio campinho,-22.8850915,-43.55659782,648057.973417,7468475.12901,POINT(-43.55659782 -22.8850915),(Estudo 43D1229),2022-01-01,2022
269,Ponto observado,,"O projeto 33d1329 contempla a vertende da est. do monteiro ate chegar na av. cesario de de melo, desaguando em rede existente na mesma. tal projeto necessita revisao em funcao de sua data, verificando tambem a necessidade de mais captacoes na out",Revisao de projeto,,Avenida cesario de melo / estrada do monteiro,Campo grande,5.2,XVIII - Campo Grande,S,Rio campinho,-22.90742019,-43.56541524,647129.298123,7466011.67391,POINT(-43.56541524 -22.90742019),(Projeto 33D1329),2022-01-01,2022
270,Ponto observado,,"Foi elaborado o projeto 33d1318 em 1994, sendo necessario servicos auxiliares de engenharia para a revisao do mesmo.",Investigacao e revisao de projeto,,Avenida cesario de melo / rua aurelio figueiredo,Campo grande,5.2,XVIII - Campo Grande,S,Rio cabucu piraque,-22.90472994,-43.55646917,648049.853539,7466300.5737,POINT(-43.55646917 -22.90472994),(Projeto 33D1318),2022-01-01,2022
260,Ponto observado,,"Foi elaborado o estudo 43d909, o qual necessita de servicos de engenharia auxiliares para a elaboracao do projeto",Investigacao e obras de microdrenagem,,Rua guaruja / rua cabo bastos cortes,Cosmos,5.2,XVIII - Campo Grande,S,Rio cacao vermelho,-22.91352935,-43.62349613,641165.442727,7465392.16108,POINT(-43.62349613 -22.91352935),(Estudo 43D909),2022-01-01,2022
292,Ponto observado,,"O cadastro 23d643 apresenta rede de drenagem no referido logradouro. a rede deve passar por servicos de limpeza e manutencao, ser inspecionada e cadastrada para posterior elaboracao de projeto, caso necessario.",Investigacao e estudo,,Rua engenheiro trindade (estacao campo grande),Campo grande,5.2,XVIII - Campo Grande,S,Rio campinho,-22.90189476,-43.56222445,647462.565789,7466620.27138,POINT(-43.56222445 -22.90189476),(Cadastro 23D643),2022-01-01,2022
258,Ponto observado,,"O estudo 43d1174 atende a regiao, implementando melhorias de drenagem na rua e no curso d'agua do desague. ressalta-se tratar de estudo, sendo necessario maiores servicos de engenharia para a elaboracao de projeto.",Investigacao e obras de microdrenagem,,Parque nubia (rua f),Santissimo,5.2,XVIII - Campo Grande,S,Rio da prata do mendanha,-22.87273669,-43.53510333,650276.720733,7469821.32704,POINT(-43.53510333 -22.87273669),(Estudo 43D1174),2022-01-01,2022
261,Ponto observado,,"Segundo o projeto 35d3769, existe uma fna na rua laura broenn. contudo, ao observar as fotos de satelite, a mesma parece encontrar-se ocupada. adicionalmente que foi elaborado o estudo 43d1326 para a regiao, tal estudo se utiliza da referida fna.",Desocupacao da faixa/ obra de macrodrenagem,,Ruas jean gueriot / jose costa / laurabroenn,Campo grande,5.2,XVIII - Campo Grande,S,Rio campinho,-22.88308542,-43.57309198,646367.977884,7468713.73293,POINT(-43.57309198 -22.88308542),(Estudo 43D1326) (Projeto 35D3769),2022-01-01,2022
280,Ponto observado,,"Foi elaborado o estudo 43d1229, sendo necessario servicos auxiliares de engenharia para a a elaboracao de projeto",Investigacao e obra de microdrenagem,,Estrada do mendanha / largo da maconaria,Campo grande,5.2,XVIII - Campo Grande,S,Rio campinho,-22.88835115,-43.5597789,647728.09361,7468117.40642,POINT(-43.5597789 -22.88835115),(Estudo 43D1229),2022-01-01,2022
282,Ponto observado,,"Foi elaborado o estudo 43d905 para a regiao, sendo necessario servicos auxiliares de engenhariua para a elaboracao de projeto",Investigacao e obra de microdrenagem,,Estrada do pre / avenida santa cruz,Senador vasconcelos,5.2,XVIII - Campo Grande,S,Rio cabucu piraque,-22.89399496,-43.53377861,650389.210964,7467466.18448,POINT(-43.53377861 -22.89399496),(Estudo 43D905),2022-01-01,2022
327,Ponto observado,, ,Realizar estudo,,Av dom helder camara / viaduto de benfica,Jacarezinho,3.2,XXVIII - Jacarezinho,G,Canal do cunha,-22.88627819,-43.25085387,679424.554568,7468003.7751,POINT(-43.25085387 -22.88627819),_,2022-01-01,2022
303,Ponto observado,15,"Falta de dispositivos de captacao ao longo da via e deformacoes nas secoes transversais / limpeza e manutencao do canal de mesodrenagem e dos ralos e ramais ao longo da via, e aumento dos dispositivos de captacao ao longo do curso dagua",Limpeza,,Estrada da barra da tijuca,Itanhanga,4,XXIV - Barra da Tijuca,J,Rio da cachoeira,-22.99666033,-43.30430197,673799.747501,7455844.97433,POINT(-43.30430197 -22.99666033),_,2022-01-01,2022
299,Ponto observado,,"Rede e dispositivos de captacao implantados pela transcarioca (cadastro 23d1313) necessitam manutencao / aumento de captacao da drenagem da via com direcionamento para os canais existentes entre as pistas, como no detalhe (vide apresentacao)",Melhoria de captacao,,Av ayrton senna 3000 (via parque),Barra da tijuca,4,XXIV - Barra da Tijuca,J,Arroio fundo,-22.98054424,-43.36533115,667563.271401,7457700.5827,POINT(-43.36533115 -22.98054424),(Cadastro 23D1313),2022-01-01,2022
301,Ponto observado,8,A obra do mergulhao foi concluida mas apresenta vazamentos nas paredes e na pista e falhas no sistema de bombeamento.  existe uma acao judicial em funcao das multas da conservacao. obra nao aceita pela pcrj / operacao da elevatoria do mergulh,Obra de microdrenagem,,Avenida armando lombardi (mergulhao metro),Barra da tijuca,4,XXIV - Barra da Tijuca,J,Lagoa da tijuca,-23.00620821,-43.31199616,672998.799791,7454796.80716,POINT(-43.31199616 -23.00620821),_,2022-01-01,2022
349,Ponto observado,17, ,Obra de microdrenagem,,Estr do itanhanga 1079 (centro tecnico porsche),Itanhanga,4,XXIV - Barra da Tijuca,J,Rio da cachoeira,-22.9956727,-43.31200181,673011.654714,7455963.44617,POINT(-43.31200181 -22.9956727),_,2022-01-01,2022
255,Ponto observado,,"Bandeirantes junto a travessia do rio cancela, que sofre com a ocupacao desordenada das margens (comunidade novo palmares) a jusante, e com o assoreamento do canal do portelo, onde desagua. para a comunidade, implantar o projeto 3-3-d-2812. implantar o",Desocupacao da faixa/ obra de macrodrenagem,,Rio cancela (travessia da estrada dos bandeirantes),Vargem pequena,4,XXIV - Barra da Tijuca,J,Lagoa de jacarepagua,-22.98578107,-43.45754403,658103.159611,7457223.0845,POINT(-43.45754403 -22.98578107),(Projetos 3-3-D-2812 / 3-3-D-1714),2022-01-01,2022
350,Ponto observado,31, ,Limpeza,,Estr da barra da tijuca (entre marina barra clube e ponte velha),Itanhanga,4,XXIV - Barra da Tijuca,J,Rio da cachoeira,-23.004144,-43.30396613,673824.587933,7455015.88248,POINT(-43.30396613 -23.004144),_,2022-01-01,2022
300,Ponto observado,1,"Alteracao do sistema viario executada pelo metro, travessias interrompidas, cadastro drenagem pluvial nao apresentado / implantar rede projetada nao executada pelo metro, incluindo as travessias para ligacao aos desagues na lagoa; implantacao",Obra de microdrenagem / refor?co de captacao,,Av armando lombardi / alt unimed rio / barra point,Barra da tijuca,4,XXIV - Barra da Tijuca,J,Lagoa da tijuca,-23.0066226,-43.30771444,673437.181238,7454745.85943,POINT(-43.30771444 -23.0066226),_,2022-01-01,2022
325,Ponto observado,,"Ver relatorio das vistorias, feito pelo rodrigo",Realizar estudo,,Av genaro de carvalho / rua gilka machado,Recreio dos bandeirantes,4,XXIV - Barra da Tijuca,J,Canal das taxas,-23.02097521,-43.47668782,656100.079906,7453346.64746,POINT(-43.47668782 -23.02097521),_,2022-01-01,2022
321,Ponto observado,4,Falta de limpeza ou ausencia de ralos (ao lado da lagoa da tijuca) - confirmar,Limpeza,,Av min ivan lins  apos ponte da joatinga,Barra da tijuca,4,XXIV - Barra da Tijuca,J,Lagoa da tijuca,-23.01267129,-43.29684764,674543.329463,7454063.15932,POINT(-43.29684764 -23.01267129),_,2022-01-01,2022
302,Ponto observado,6,Problema na operacao do sistema / verificacao permanente das condicoes de funcionamento do sistema de bombas dos mergulhoes,Limpeza,,Mergulhao billy blanco,Barra da tijuca,4,XXIV - Barra da Tijuca,J,Lagoa da tijuca,-22.9968841,-43.36554928,667520.743645,7455891.50231,POINT(-43.36554928 -22.9968841),_,2022-01-01,2022
320,Ponto observado,,Limpeza e desobstrucao de rede existente,Limpeza,,Av das americas (village mall),Barra da tijuca,4,XXIV - Barra da Tijuca,J,Lagoa da tijuca,-22.99931718,-43.35010542,669100.91372,7455604.34986,POINT(-43.35010542 -22.99931718),_,2022-01-01,2022
257,Ponto observado,,"Ponto nao identificado no mapa; inserido na rua olof palme, onde tem problema",Obra de microdrenagem,,Estrada dos bandeirantes / rua olof palme,Camorim,4,XXIV - Barra da Tijuca,J,Lagoa de jacarepagua,-22.97710105,-43.41680485,662290.069935,7458139.71683,POINT(-43.41680485 -22.97710105),_,2022-01-01,2022
345,Ponto observado,28, ,"Limpeza,/estudo para orientar escoamento",,Estrada do galeao (base aerea),Galeao,3.1,XX - Ilha do Governador,G,Praia do galeao,-22.82433329,-43.23119715,681523.631962,7474839.14378,POINT(-43.23119715 -22.82433329),_,2022-01-01,2022
317,Ponto observado,,"Acumulo de agua decorrente de obstrucoes na galeria de desague e seu gradeamento, cadastrada no 23t3882, situada a jusante da comunidade vila joaniza. a galeria retangular tem ainda sua secao reduzida a jusante na travessia da est. dos maracajas",Limpeza e avaliacao da rede,,Estrada das canarias 799,Galeao,3.1,XX - Ilha do Governador,G,Praia de sao bento,-22.81075128,-43.22647673,682026.233298,7476337.32982,POINT(-43.22647673 -22.81075128),(Cadastro 23T3882),2022-01-01,2022
323,Ponto observado,27,Ponto baixo com drenagem no interior dos lotes. obra ja realiazada este ano (verificar se foi resolvido),Limpeza,,Estrada do galeao / rua muiatuca,Jardim carioca,3.1,XX - Ilha do Governador,G,Rio jequia,-22.8061356,-43.19773688,684982.872975,7476812.74446,POINT(-43.19773688 -22.8061356),_,2022-01-01,2022
346,Ponto observado,26, ,Obra de redirecionamento do escoamento superficial,,Estrada do rio jequia (17o gbm),Pitangueiras/zumbi,3.1,XX - Ilha do Governador,G,Rio jequia,-22.81986637,-43.17938744,686847.950796,7475269.15479,POINT(-43.17938744 -22.81986637),_,2022-01-01,2022
318,Ponto observado,,Ponto baixo indicado no cadastro 23d717 / necessita reforco de captacao e avaliacao das condicoes atuais da rede.,Melhoria de captacao e avaliacao da rede,,Estrada do galeao / estrada das canarias,Galeao,3.1,XX - Ilha do Governador,G,Praia de sao bento,-22.81994455,-43.22676948,681983.960108,7475319.67803,POINT(-43.22676948 -22.81994455),(Cadastro 23D717),2022-01-01,2022
210,Ponto monitorado,, ,_,2010,Av alexandre ferreira / av borges de medeiros entre clube militar e hipica,Lagoa,2.1,VI - Lagoa,Zs,Lagoa rodrigo de freitas,-22.96186133,-43.21023106,683490.645504,7459583.8847,POINT(-43.21023106 -22.96186133),_,2022-01-01,2022
91,Ponto monitorado,, ,_,2011,Rampa acesso tunel reboucas (sentido zona norte),Lagoa,2.1,VI - Lagoa,Zs,Lagoa rodrigo de freitas,-22.96221596,-43.20386245,684143.236728,7459536.63877,POINT(-43.20386245 -22.96221596),_,2022-01-01,2022
221,Ponto monitorado,, ,_,2012,Av epitacio pessoa junto ao parque da catacumba,Lagoa,2.1,VI - Lagoa,Zs,Lagoa rodrigo de freitas,-22.97275468,-43.20246142,684272.614862,7458367.84966,POINT(-43.20246142 -22.97275468),_,2022-01-01,2022
89,Ponto monitorado,, ,_,2010,Av borges de medeiros (em frente ao clube militar),Lagoa,2.1,VI - Lagoa,Zs,Lagoa rodrigo de freitas,-22.96450343,-43.21527401,682969.957757,7459297.60196,POINT(-43.21527401 -22.96450343),_,2022-01-01,2022
220,Ponto monitorado,, ,_,2012,Ruas almirante guilhobel / almeida godinho e entorno,Lagoa,2.1,VI - Lagoa,Zs,Lagoa rodrigo de freitas,-22.96615932,-43.20212878,684315.669248,7459097.78519,POINT(-43.20212878 -22.96615932),_,2022-01-01,2022
72,Ponto monitorado,,"Houve acao judicial por perda de um carro ai, mas foi implantada galeria; sem registros no comando",_,2013,Ruas irapua e guapore,Bras de pina_,3.1,XI - Penha,G,Rio iraja,-22.83572387,-43.29141384,675327.975863,7473650.62548,POINT(-43.29141384 -22.83572387),_,2022-01-01,2022
54,Ponto monitorado,,"Forma-se um ponto baixo no encontro com a rua glaziou, tendo sido implantado o estudo 43d902 para o local (cadastro 23d1183), sem notificacao de problemas recentes. monitorar.",_,2018/2019,Rua silva xavier,Abolicao,3.2,XIII - Meier,G,Canal do cunha,-22.88358075,-43.30082563,674300.907812,7468362.48972,POINT(-43.30082563 -22.88358075),(Estudo 43D902) (Cadastro 23D1183),2022-01-01,2022
30,Ponto monitorado,, ,_,2013,Rio faria - trecho 1  (rio dos frangos / rua guineza),Engenho de dentro,3.2,XIII - Meier,G,Canal do cunha,-22.89329135,-43.29854429,674522.552,7467284.51001,POINT(-43.29854429 -22.89329135),_,2022-01-01,2022
32,Ponto monitorado,, ,_,2012,Rua da abolicao,Abolicao,3.2,XIII - Meier,G,Canal do cunha,-22.88544581,-43.29728935,674661.346268,7468151.77814,POINT(-43.29728935 -22.88544581),_,2022-01-01,2022
31,Ponto monitorado,, ,_,2013,Rio faria - trecho 2  (rio faleiro / rua fausto de souza),Engenho de dentro,3.2,XIII - Meier,G,Canal do cunha,-22.88115518,-43.28563827,675862.274541,7468613.02467,POINT(-43.28563827 -22.88115518),_,2022-01-01,2022
152,Ponto monitorado,, ,_,2014/2015,Rua adolfo bergamini / rua amaro cavalcanti e entorno,Engenho de dentro,3.2,XIII - Meier,G,Canal do cunha,-22.89504469,-43.29443455,674941.936709,7467085.47962,POINT(-43.29443455 -22.89504469),_,2022-01-01,2022
