primary_key,id_reservatorio,nome_reservatorio,data_particao,horario,altura_agua
3_2023-02-14_12:02:17+00,3,Varnhagen,2023-02-14,12:02:17,0.078
3_2023-02-14_14:02:01+00,3,Varnhagen,2023-02-14,14:02:01,0.109
3_2023-02-14_16:03:01+00,3,Varnhagen,2023-02-14,16:03:01,0.054
3_2023-02-14_18:02:06+00,3,Varnhagen,2023-02-14,18:02:06,0.085
3_2023-02-14_20:01:24+00,3,Varnhagen,2023-02-14,20:01:24,0.161
3_2023-02-14_22:01:39+00,3,Varnhagen,2023-02-14,22:01:39,0.211
3_2023-02-15_00:01:18+00,3,Varnhagen,2023-02-15,00:01:18,0.224
3_2023-02-15_02:01:24+00,3,Varnhagen,2023-02-15,02:01:24,0.215
3_2023-02-15_04:01:06+00,3,Varnhagen,2023-02-15,04:01:06,0.199
3_2023-02-15_06:01:11+00,3,Varnhagen,2023-02-15,06:01:11,0.161
3_2023-02-15_08:01:26+00,3,Varnhagen,2023-02-15,08:01:26,0.055
3_2023-02-15_12:06:05+00,3,Varnhagen,2023-02-15,12:06:05,0.017
3_2023-02-15_16:01:51+00,3,Varnhagen,2023-02-15,16:01:51,0.0
3_2023-02-15_20:02:54+00,3,Varnhagen,2023-02-15,20:02:54,0.13
3_2023-02-15_22:02:14+00,3,Varnhagen,2023-02-15,22:02:14,0.152
3_2023-02-16_00:02:01+00,3,Varnhagen,2023-02-16,00:02:01,0.19
3_2023-02-16_02:01:56+00,3,Varnhagen,2023-02-16,02:01:56,0.205
3_2023-02-16_06:02:52+00,3,Varnhagen,2023-02-16,06:02:52,0.374
3_2023-02-16_08:02:12+00,3,Varnhagen,2023-02-16,08:02:12,0.382
3_2023-02-16_10:01:58+00,3,Varnhagen,2023-02-16,10:01:58,0.358
3_2023-02-16_12:01:06+00,3,Varnhagen,2023-02-16,12:01:06,0.292
3_2023-02-16_14:02:13+00,3,Varnhagen,2023-02-16,14:02:13,0.241
3_2023-02-16_16:01:59+00,3,Varnhagen,2023-02-16,16:01:59,0.228
3_2023-02-16_18:02:13+00,3,Varnhagen,2023-02-16,18:02:13,0.258
3_2023-02-16_20:01:12+00,3,Varnhagen,2023-02-16,20:01:12,0.288
3_2023-02-16_22:01:27+00,3,Varnhagen,2023-02-16,22:01:27,0.311
3_2023-02-17_00:01:14+00,3,Varnhagen,2023-02-17,00:01:14,0.336
3_2023-02-17_02:01:46+00,3,Varnhagen,2023-02-17,02:01:46,0.359
3_2023-02-17_04:01:07+00,3,Varnhagen,2023-02-17,04:01:07,0.383
3_2023-02-17_06:01:37+00,3,Varnhagen,2023-02-17,06:01:37,0.394
3_2023-02-17_08:03:15+00,3,Varnhagen,2023-02-17,08:03:15,0.408
3_2023-02-17_10:06:38+00,3,Varnhagen,2023-02-17,10:06:38,0.391
3_2023-02-17_12:01:24+00,3,Varnhagen,2023-02-17,12:01:24,0.334
3_2023-02-17_14:03:43+00,3,Varnhagen,2023-02-17,14:03:43,
3_2023-02-17_16:01:39+00,3,Varnhagen,2023-02-17,16:01:39,0.278
3_2023-02-17_18:01:39+00,3,Varnhagen,2023-02-17,18:01:39,0.291
3_2023-02-17_20:02:27+00,3,Varnhagen,2023-02-17,20:02:27,0.23
3_2023-02-17_22:02:04+00,3,Varnhagen,2023-02-17,22:02:04,0.26
3_2023-02-18_00:04:18+00,3,Varnhagen,2023-02-18,00:04:18,0.266
3_2023-02-18_02:03:28+00,3,Varnhagen,2023-02-18,02:03:28,0.29
3_2023-02-18_04:01:57+00,3,Varnhagen,2023-02-18,04:01:57,0.32
3_2023-02-18_06:03:12+00,3,Varnhagen,2023-02-18,06:03:12,0.34
3_2023-02-18_08:02:59+00,3,Varnhagen,2023-02-18,08:02:59,0.444
3_2023-02-18_10:02:15+00,3,Varnhagen,2023-02-18,10:02:15,0.433
3_2023-02-18_12:02:05+00,3,Varnhagen,2023-02-18,12:02:05,0.381
3_2023-02-18_14:02:38+00,3,Varnhagen,2023-02-18,14:02:38,0.354
3_2023-02-18_16:02:22+00,3,Varnhagen,2023-02-18,16:02:22,0.351
3_2023-02-18_18:01:58+00,3,Varnhagen,2023-02-18,18:01:58,0.357
3_2023-02-18_20:01:28+00,3,Varnhagen,2023-02-18,20:01:28,0.377
3_2023-02-18_22:01:36+00,3,Varnhagen,2023-02-18,22:01:36,0.39
3_2023-02-19_00:02:06+00,3,Varnhagen,2023-02-19,00:02:06,0.412
3_2023-02-19_02:01:20+00,3,Varnhagen,2023-02-19,02:01:20,0.427
3_2023-02-19_04:01:09+00,3,Varnhagen,2023-02-19,04:01:09,0.444
3_2023-02-19_06:01:47+00,3,Varnhagen,2023-02-19,06:01:47,0.466
3_2023-02-19_08:02:46+00,3,Varnhagen,2023-02-19,08:02:46,0.475
3_2023-02-19_12:01:44+00,3,Varnhagen,2023-02-19,12:01:44,0.242
3_2023-02-19_14:02:55+00,3,Varnhagen,2023-02-19,14:02:55,0.215
3_2023-02-19_16:03:12+00,3,Varnhagen,2023-02-19,16:03:12,0.178
3_2023-02-19_19:02:26+00,3,Varnhagen,2023-02-19,19:02:26,0.077
3_2023-02-19_20:02:00+00,3,Varnhagen,2023-02-19,20:02:00,0.105
3_2023-02-19_22:02:41+00,3,Varnhagen,2023-02-19,22:02:41,0.134
3_2023-02-20_00:04:38+00,3,Varnhagen,2023-02-20,00:04:38,0.143
3_2023-02-20_02:02:09+00,3,Varnhagen,2023-02-20,02:02:09,0.178
3_2023-02-20_04:02:45+00,3,Varnhagen,2023-02-20,04:02:45,0.199
3_2023-02-20_06:02:34+00,3,Varnhagen,2023-02-20,06:02:34,0.23
3_2023-02-20_08:01:48+00,3,Varnhagen,2023-02-20,08:01:48,0.329
3_2023-02-20_10:02:02+00,3,Varnhagen,2023-02-20,10:02:02,0.323
3_2023-02-20_12:02:36+00,3,Varnhagen,2023-02-20,12:02:36,0.285
3_2023-02-20_14:02:15+00,3,Varnhagen,2023-02-20,14:02:15,0.248
3_2023-02-20_16:02:13+00,3,Varnhagen,2023-02-20,16:02:13,0.237
3_2023-02-20_18:02:05+00,3,Varnhagen,2023-02-20,18:02:05,239.0
3_2023-02-20_20:01:09+00,3,Varnhagen,2023-02-20,20:01:09,0.25
3_2023-02-20_22:01:28+00,3,Varnhagen,2023-02-20,22:01:28,0.273
3_2023-02-21_00:02:13+00,3,Varnhagen,2023-02-21,00:02:13,0.296
3_2023-02-21_02:01:28+00,3,Varnhagen,2023-02-21,02:01:28,0.319
3_2023-02-21_04:01:45+00,3,Varnhagen,2023-02-21,04:01:45,0.334
3_2023-02-21_06:01:06+00,3,Varnhagen,2023-02-21,06:01:06,0.35
3_2023-02-21_08:01:43+00,3,Varnhagen,2023-02-21,08:01:43,0.378
3_2023-02-21_09:58:46+00,3,Varnhagen,2023-02-21,09:58:46,0.357
3_2023-02-21_12:02:52+00,3,Varnhagen,2023-02-21,12:02:52,0.307
3_2023-02-21_16:06:26+00,3,Varnhagen,2023-02-21,16:06:26,0.227
3_2023-02-21_18:01:52+00,3,Varnhagen,2023-02-21,18:01:52,0.234
3_2023-02-21_20:01:50+00,3,Varnhagen,2023-02-21,20:01:50,0.287
3_2023-02-21_22:01:59+00,3,Varnhagen,2023-02-21,22:01:59,4.595
3_2023-02-22_04:03:06+00,3,Varnhagen,2023-02-22,04:03:06,0.647
3_2023-02-22_05:04:06+00,3,Varnhagen,2023-02-22,05:04:06,0.65
3_2023-02-22_08:02:08+00,3,Varnhagen,2023-02-22,08:02:08,0.672
3_2023-02-22_10:02:08+00,3,Varnhagen,2023-02-22,10:02:08,0.68
3_2023-02-22_12:02:08+00,3,Varnhagen,2023-02-22,12:02:08,0.67
3_2023-02-22_14:02:25+00,3,Varnhagen,2023-02-22,14:02:25,0.649
3_2023-02-22_16:02:10+00,3,Varnhagen,2023-02-22,16:02:10,0.633
3_2023-02-22_18:02:06+00,3,Varnhagen,2023-02-22,18:02:06,0.639
3_2023-02-22_20:01:29+00,3,Varnhagen,2023-02-22,20:01:29,0.647
3_2023-02-22_22:01:04+00,3,Varnhagen,2023-02-22,22:01:04,0.651
3_2023-02-23_00:01:11+00,3,Varnhagen,2023-02-23,00:01:11,0.652
3_2023-02-23_02:01:13+00,3,Varnhagen,2023-02-23,02:01:13,0.655
3_2023-02-23_04:01:12+00,3,Varnhagen,2023-02-23,04:01:12,0.658
3_2023-02-23_06:01:31+00,3,Varnhagen,2023-02-23,06:01:31,0.661
3_2023-02-23_08:02:49+00,3,Varnhagen,2023-02-23,08:02:49,0.652
3_2023-02-23_10:02:49+00,3,Varnhagen,2023-02-23,10:02:49,0.67
3_2023-02-23_14:06:36+00,3,Varnhagen,2023-02-23,14:06:36,0.136
3_2023-02-23_16:02:26+00,3,Varnhagen,2023-02-23,16:02:26,0.101
3_2023-02-23_20:02:08+00,3,Varnhagen,2023-02-23,20:02:08,0.115
3_2023-02-23_22:02:37+00,3,Varnhagen,2023-02-23,22:02:37,0.12
3_2023-02-24_00:03:03+00,3,Varnhagen,2023-02-24,00:03:03,
3_2023-02-24_02:02:16+00,3,Varnhagen,2023-02-24,02:02:16,0.165
3_2023-02-24_04:02:17+00,3,Varnhagen,2023-02-24,04:02:17,0.144
3_2023-02-24_06:02:03+00,3,Varnhagen,2023-02-24,06:02:03,0.14
3_2023-02-24_08:02:53+00,3,Varnhagen,2023-02-24,08:02:53,0.155
3_2023-02-24_10:02:30+00,3,Varnhagen,2023-02-24,10:02:30,0.159
3_2023-02-24_12:02:07+00,3,Varnhagen,2023-02-24,12:02:07,0.161
3_2023-02-24_16:02:02+00,3,Varnhagen,2023-02-24,16:02:02,0.152
3_2023-02-24_18:02:06+00,3,Varnhagen,2023-02-24,18:02:06,0.18
3_2023-02-24_20:01:37+00,3,Varnhagen,2023-02-24,20:01:37,0.214
3_2023-02-24_22:01:46+00,3,Varnhagen,2023-02-24,22:01:46,0.241
3_2023-02-25_00:01:44+00,3,Varnhagen,2023-02-25,00:01:44,0.266
3_2023-02-25_02:01:14+00,3,Varnhagen,2023-02-25,02:01:14,0.279
3_2023-02-25_04:01:12+00,3,Varnhagen,2023-02-25,04:01:12,0.314
3_2023-02-25_06:01:34+00,3,Varnhagen,2023-02-25,06:01:34,0.328
3_2023-02-25_10:03:37+00,3,Varnhagen,2023-02-25,10:03:37,0.374
3_2023-02-25_12:08:10+00,3,Varnhagen,2023-02-25,12:08:10,0.323
3_2023-02-25_14:04:34+00,3,Varnhagen,2023-02-25,14:04:34,0.326
3_2023-02-25_16:03:35+00,3,Varnhagen,2023-02-25,16:03:35,0.263
3_2023-02-25_18:04:43+00,3,Varnhagen,2023-02-25,18:04:43,0.268
3_2023-02-25_20:02:11+00,3,Varnhagen,2023-02-25,20:02:11,0.205
3_2023-02-25_22:03:47+00,3,Varnhagen,2023-02-25,22:03:47,0.168
3_2023-02-26_00:33:10+00,3,Varnhagen,2023-02-26,00:33:10,0.172
3_2023-02-26_02:03:27+00,3,Varnhagen,2023-02-26,02:03:27,0.164
3_2023-02-26_04:03:11+00,3,Varnhagen,2023-02-26,04:03:11,0.15
3_2023-02-26_06:01:53+00,3,Varnhagen,2023-02-26,06:01:53,0.149
3_2023-02-26_08:02:02+00,3,Varnhagen,2023-02-26,08:02:02,0.272
3_2023-02-26_10:02:48+00,3,Varnhagen,2023-02-26,10:02:48,0.257
3_2023-02-26_12:02:00+00,3,Varnhagen,2023-02-26,12:02:00,0.245
3_2023-02-26_14:02:14+00,3,Varnhagen,2023-02-26,14:02:14,0.229
3_2023-02-26_16:02:16+00,3,Varnhagen,2023-02-26,16:02:16,0.219
3_2023-02-26_18:02:01+00,3,Varnhagen,2023-02-26,18:02:01,0.267
3_2023-02-26_20:01:11+00,3,Varnhagen,2023-02-26,20:01:11,0.299
3_2023-02-26_22:01:44+00,3,Varnhagen,2023-02-26,22:01:44,0.332
3_2023-02-27_00:01:34+00,3,Varnhagen,2023-02-27,00:01:34,0.344
3_2023-02-27_02:01:16+00,3,Varnhagen,2023-02-27,02:01:16,0.358
3_2023-02-27_04:01:06+00,3,Varnhagen,2023-02-27,04:01:06,0.383
3_2023-02-27_06:02:02+00,3,Varnhagen,2023-02-27,06:02:02,0.425
3_2023-02-27_12:03:16+00,3,Varnhagen,2023-02-27,12:03:16,0.557
3_2023-02-27_16:03:43+00,3,Varnhagen,2023-02-27,16:03:43,0.526
3_2023-02-27_18:00:55+00,3,Varnhagen,2023-02-27,18:00:55,0.507
3_2023-02-27_20:02:17+00,3,Varnhagen,2023-02-27,20:02:17,0.455
3_2023-02-27_22:02:04+00,3,Varnhagen,2023-02-27,22:02:04,0.463
3_2023-02-28_00:03:14+00,3,Varnhagen,2023-02-28,00:03:14,0.468
3_2023-02-28_02:02:23+00,3,Varnhagen,2023-02-28,02:02:23,0.47
3_2023-02-28_04:03:16+00,3,Varnhagen,2023-02-28,04:03:16,0.472
3_2023-02-28_06:02:11+00,3,Varnhagen,2023-02-28,06:02:11,0.492
3_2023-02-28_08:02:57+00,3,Varnhagen,2023-02-28,08:02:57,0.567
3_2023-02-28_10:02:06+00,3,Varnhagen,2023-02-28,10:02:06,0.599
3_2023-02-28_12:02:21+00,3,Varnhagen,2023-02-28,12:02:21,0.487
3_2023-02-28_14:02:29+00,3,Varnhagen,2023-02-28,14:02:29,0.081
3_2023-02-28_16:02:22+00,3,Varnhagen,2023-02-28,16:02:22,0.0
3_2023-02-28_18:02:55+00,3,Varnhagen,2023-02-28,18:02:55,0.0
3_2023-02-28_20:01:38+00,3,Varnhagen,2023-02-28,20:01:38,0.0
3_2023-02-28_21:25:01+00,3,Varnhagen,2023-02-28,21:25:01,0.0
3_2023-02-28_22:01:28+00,3,Varnhagen,2023-02-28,22:01:28,0.3
3_2023-02-28_22:09:44+00,3,Varnhagen,2023-02-28,22:09:44,1.02
3_2023-02-28_23:24:24+00,3,Varnhagen,2023-02-28,23:24:24,1.93
1_2022-03-31_22:06:49+00,1,Bandeira,2022-03-31,22:06:49,0.972
1_2022-03-31_20:01:42+00,1,Bandeira,2022-03-31,20:01:42,0.961
1_2022-03-31_12:01:36+00,1,Bandeira,2022-03-31,12:01:36,0.831
1_2022-03-30_18:03:10+00,1,Bandeira,2022-03-30,18:03:10,0.529
1_2022-03-30_16:02:04+00,1,Bandeira,2022-03-30,16:02:04,0.497
1_2022-03-30_14:01:52+00,1,Bandeira,2022-03-30,14:01:52,0.475
1_2022-03-30_12:02:08+00,1,Bandeira,2022-03-30,12:02:08,
1_2022-03-30_10:01:56+00,1,Bandeira,2022-03-30,10:01:56,0.433
1_2022-03-30_08:01:53+00,1,Bandeira,2022-03-30,08:01:53,0.404
1_2022-03-30_06:01:43+00,1,Bandeira,2022-03-30,06:01:43,0.37
1_2022-03-30_04:01:44+00,1,Bandeira,2022-03-30,04:01:44,0.334
1_2022-03-30_02:01:49+00,1,Bandeira,2022-03-30,02:01:49,0.299
1_2022-03-30_00:01:41+00,1,Bandeira,2022-03-30,00:01:41,0.269
1_2022-03-29_22:02:39+00,1,Bandeira,2022-03-29,22:02:39,0.236
1_2022-03-29_20:01:35+00,1,Bandeira,2022-03-29,20:01:35,0.199
1_2022-03-29_16:01:48+00,1,Bandeira,2022-03-29,16:01:48,0.116
1_2022-03-28_16:01:44+00,1,Bandeira,2022-03-28,16:01:44,0.097
1_2022-03-28_14:04:01+00,1,Bandeira,2022-03-28,14:04:01,0.086
1_2022-03-28_10:04:25+00,1,Bandeira,2022-03-28,10:04:25,0.098
1_2022-03-28_06:01:17+00,1,Bandeira,2022-03-28,06:01:17,1.11
1_2022-03-28_00:01:29+00,1,Bandeira,2022-03-28,00:01:29,1.016
1_2022-03-27_22:01:46+00,1,Bandeira,2022-03-27,22:01:46,0.982
1_2022-03-27_20:01:29+00,1,Bandeira,2022-03-27,20:01:29,0.946
1_2022-03-26_06:01:21+00,1,Bandeira,2022-03-26,06:01:21,0.334
1_2022-03-26_02:01:46+00,1,Bandeira,2022-03-26,02:01:46,0.254
1_2022-03-26_00:01:25+00,1,Bandeira,2022-03-26,00:01:25,0.215
1_2022-03-25_22:01:21+00,1,Bandeira,2022-03-25,22:01:21,0.177
1_2022-03-25_20:03:41+00,1,Bandeira,2022-03-25,20:03:41,0.123
1_2022-03-24_16:02:03+00,1,Bandeira,2022-03-24,16:02:03,0.34
1_2022-03-24_14:02:36+00,1,Bandeira,2022-03-24,14:02:36,0.301
1_2022-03-24_12:01:39+00,1,Bandeira,2022-03-24,12:01:39,0.24
1_2022-03-24_10:01:51+00,1,Bandeira,2022-03-24,10:01:51,0.209
1_2022-03-24_08:01:52+00,1,Bandeira,2022-03-24,08:01:52,0.164
1_2022-03-24_06:01:42+00,1,Bandeira,2022-03-24,06:01:42,1.68
1_2022-03-24_04:01:24+00,1,Bandeira,2022-03-24,04:01:24,1.654
1_2022-03-24_02:01:41+00,1,Bandeira,2022-03-24,02:01:41,1.619
1_2022-03-24_00:01:26+00,1,Bandeira,2022-03-24,00:01:26,1.589
1_2022-03-23_20:01:22+00,1,Bandeira,2022-03-23,20:01:22,1.526
1_2022-03-23_16:01:24+00,1,Bandeira,2022-03-23,16:01:24,1.427
1_2022-03-23_14:01:26+00,1,Bandeira,2022-03-23,14:01:26,1.452
1_2022-03-23_08:01:33+00,1,Bandeira,2022-03-23,08:01:33,1.372
1_2022-03-22_18:02:49+00,1,Bandeira,2022-03-22,18:02:49,1.144
1_2022-03-22_16:01:50+00,1,Bandeira,2022-03-22,16:01:50,1.115
1_2022-03-22_14:01:37+00,1,Bandeira,2022-03-22,14:01:37,1.076
1_2022-03-22_12:01:26+00,1,Bandeira,2022-03-22,12:01:26,1.046
1_2022-03-22_10:01:28+00,1,Bandeira,2022-03-22,10:01:28,1.015
1_2022-03-22_08:01:23+00,1,Bandeira,2022-03-22,08:01:23,0.978
1_2022-03-22_06:01:13+00,1,Bandeira,2022-03-22,06:01:13,1.652
1_2022-03-22_00:01:34+00,1,Bandeira,2022-03-22,00:01:34,1.918
1_2022-03-21_22:01:29+00,1,Bandeira,2022-03-21,22:01:29,1.882
1_2022-03-21_20:01:37+00,1,Bandeira,2022-03-21,20:01:37,1.837
1_2022-03-21_14:01:17+00,1,Bandeira,2022-03-21,14:01:17,1.728
1_2022-03-21_12:01:42+00,1,Bandeira,2022-03-21,12:01:42,1.694
1_2022-03-21_10:01:26+00,1,Bandeira,2022-03-21,10:01:26,1.655
1_2022-03-21_08:01:22+00,1,Bandeira,2022-03-21,08:01:22,1.608
1_2022-03-20_06:01:45+00,1,Bandeira,2022-03-20,06:01:45,0.925
1_2022-03-20_02:01:38+00,1,Bandeira,2022-03-20,02:01:38,0.857
1_2022-03-20_00:02:07+00,1,Bandeira,2022-03-20,00:02:07,0.823
1_2022-03-19_22:01:36+00,1,Bandeira,2022-03-19,22:01:36,0.822
1_2022-03-19_20:02:00+00,1,Bandeira,2022-03-19,20:02:00,0.743
1_2022-03-18_18:01:45+00,1,Bandeira,2022-03-18,18:01:45,0.311
1_2022-03-18_16:06:03+00,1,Bandeira,2022-03-18,16:06:03,0.282
1_2022-03-18_14:01:22+00,1,Bandeira,2022-03-18,14:01:22,0.265
1_2022-03-18_12:01:36+00,1,Bandeira,2022-03-18,12:01:36,0.24
1_2022-03-18_10:01:19+00,1,Bandeira,2022-03-18,10:01:19,213.0
1_2022-03-18_06:01:17+00,1,Bandeira,2022-03-18,06:01:17,1.86
1_2022-03-18_04:02:10+00,1,Bandeira,2022-03-18,04:02:10,1.825
1_2022-03-18_02:01:36+00,1,Bandeira,2022-03-18,02:01:36,1.79
1_2022-03-18_00:01:28+00,1,Bandeira,2022-03-18,00:01:28,1.757
1_2022-03-17_22:01:25+00,1,Bandeira,2022-03-17,22:01:25,1.721
1_2022-03-17_20:01:23+00,1,Bandeira,2022-03-17,20:01:23,1.682
1_2022-03-17_16:02:09+00,1,Bandeira,2022-03-17,16:02:09,1.616
1_2022-03-17_16:01:13+00,1,Bandeira,2022-03-17,16:01:13,1.615
1_2022-03-17_14:01:43+00,1,Bandeira,2022-03-17,14:01:43,1.593
1_2022-03-17_12:01:24+00,1,Bandeira,2022-03-17,12:01:24,1.579
1_2022-03-17_10:01:27+00,1,Bandeira,2022-03-17,10:01:27,1.562
1_2022-03-17_08:01:21+00,1,Bandeira,2022-03-17,08:01:21,1.54
1_2022-03-16_18:02:45+00,1,Bandeira,2022-03-16,18:02:45,1.324
1_2022-03-16_16:02:43+00,1,Bandeira,2022-03-16,16:02:43,1.296
1_2022-03-16_14:01:23+00,1,Bandeira,2022-03-16,14:01:23,1.271
1_2022-03-16_12:03:04+00,1,Bandeira,2022-03-16,12:03:04,1.257
1_2022-03-16_10:01:34+00,1,Bandeira,2022-03-16,10:01:34,1.239
1_2022-03-16_08:01:31+00,1,Bandeira,2022-03-16,08:01:31,
1_2022-03-16_06:01:35+00,1,Bandeira,2022-03-16,06:01:35,1.185
1_2022-03-16_04:01:42+00,1,Bandeira,2022-03-16,04:01:42,1.155
1_2022-03-16_02:01:24+00,1,Bandeira,2022-03-16,02:01:24,1.122
1_2022-03-16_00:01:20+00,1,Bandeira,2022-03-16,00:01:20,1.088
1_2022-03-15_20:01:39+00,1,Bandeira,2022-03-15,20:01:39,1.025
1_2022-03-15_16:01:44+00,1,Bandeira,2022-03-15,16:01:44,0.937
1_2022-03-15_14:01:26+00,1,Bandeira,2022-03-15,14:01:26,0.912
1_2022-03-15_12:01:26+00,1,Bandeira,2022-03-15,12:01:26,0.885
1_2022-03-15_10:01:41+00,1,Bandeira,2022-03-15,10:01:41,0.865
1_2022-03-15_08:01:25+00,1,Bandeira,2022-03-15,08:01:25,0.84
1_2022-03-14_18:02:35+00,1,Bandeira,2022-03-14,18:02:35,1.856
1_2022-03-14_16:02:38+00,1,Bandeira,2022-03-14,16:02:38,1.817
1_2022-03-14_14:02:06+00,1,Bandeira,2022-03-14,14:02:06,1.79
1_2022-03-14_10:02:08+00,1,Bandeira,2022-03-14,10:02:08,1.753
1_2022-03-14_08:01:30+00,1,Bandeira,2022-03-14,08:01:30,1.729
1_2022-03-14_06:01:18+00,1,Bandeira,2022-03-14,06:01:18,1.697
1_2022-03-14_04:01:50+00,1,Bandeira,2022-03-14,04:01:50,1.668
1_2022-03-13_22:01:24+00,1,Bandeira,2022-03-13,22:01:24,1.565
1_2022-03-13_20:01:19+00,1,Bandeira,2022-03-13,20:01:19,1.532
1_2022-03-12_18:01:20+00,1,Bandeira,2022-03-12,18:01:20,1.152
1_2022-03-12_16:02:19+00,1,Bandeira,2022-03-12,16:02:19,1.112
1_2022-03-12_14:01:38+00,1,Bandeira,2022-03-12,14:01:38,1.084
1_2022-03-12_12:02:32+00,1,Bandeira,2022-03-12,12:02:32,1.063
1_2022-03-12_10:01:44+00,1,Bandeira,2022-03-12,10:01:44,1.031
1_2022-03-12_08:01:24+00,1,Bandeira,2022-03-12,08:01:24,1.002
1_2022-03-12_06:01:32+00,1,Bandeira,2022-03-12,06:01:32,1.675
1_2022-03-12_04:01:46+00,1,Bandeira,2022-03-12,04:01:46,2.046
1_2022-03-12_02:01:42+00,1,Bandeira,2022-03-12,02:01:42,2.012
1_2022-03-12_00:01:24+00,1,Bandeira,2022-03-12,00:01:24,1.977
1_2022-03-11_22:01:50+00,1,Bandeira,2022-03-11,22:01:50,1.943
1_2022-03-11_20:01:21+00,1,Bandeira,2022-03-11,20:01:21,1.907
1_2022-03-10_18:05:06+00,1,Bandeira,2022-03-10,18:05:06,1.511
1_2022-03-10_16:01:38+00,1,Bandeira,2022-03-10,16:01:38,1.482
1_2022-03-10_14:01:13+00,1,Bandeira,2022-03-10,14:01:13,1.465
1_2022-03-10_12:02:36+00,1,Bandeira,2022-03-10,12:02:36,1.452
1_2022-03-10_10:01:23+00,1,Bandeira,2022-03-10,10:01:23,1.442
1_2022-03-10_08:03:12+00,1,Bandeira,2022-03-10,08:03:12,1.422
1_2022-03-10_06:01:31+00,1,Bandeira,2022-03-10,06:01:31,1.392
1_2022-03-10_04:01:47+00,1,Bandeira,2022-03-10,04:01:47,1.561
1_2022-03-10_02:01:42+00,1,Bandeira,2022-03-10,02:01:42,1.327
1_2022-03-10_00:57:19+00,1,Bandeira,2022-03-10,00:57:19,1.31
1_2022-03-09_22:36:14+00,1,Bandeira,2022-03-09,22:36:14,1.269
1_2022-03-09_20:01:25+00,1,Bandeira,2022-03-09,20:01:25,1.215
1_2022-03-08_18:02:37+00,1,Bandeira,2022-03-08,18:02:37,1.914
1_2022-03-08_16:01:44+00,1,Bandeira,2022-03-08,16:01:44,1.881
1_2022-03-08_14:01:32+00,1,Bandeira,2022-03-08,14:01:32,1.864
1_2022-03-08_12:01:40+00,1,Bandeira,2022-03-08,12:01:40,
1_2022-03-08_10:08:20+00,1,Bandeira,2022-03-08,10:08:20,1.826
1_2022-03-08_08:01:55+00,1,Bandeira,2022-03-08,08:01:55,1.796
1_2022-03-08_06:01:22+00,1,Bandeira,2022-03-08,06:01:22,1.758
1_2022-03-08_04:01:36+00,1,Bandeira,2022-03-08,04:01:36,1.722
1_2022-03-08_02:01:54+00,1,Bandeira,2022-03-08,02:01:54,1.688
1_2022-03-08_00:01:55+00,1,Bandeira,2022-03-08,00:01:55,1.648
1_2022-03-07_22:05:45+00,1,Bandeira,2022-03-07,22:05:45,1.611
1_2022-03-07_20:01:15+00,1,Bandeira,2022-03-07,20:01:15,1.563
1_2022-03-06_18:02:10+00,1,Bandeira,2022-03-06,18:02:10,1.164
1_2022-03-06_16:01:32+00,1,Bandeira,2022-03-06,16:01:32,1.128
1_2022-03-06_14:01:27+00,1,Bandeira,2022-03-06,14:01:27,1.113
1_2022-03-06_12:01:41+00,1,Bandeira,2022-03-06,12:01:41,1.093
1_2022-03-06_12:01:24+00,1,Bandeira,2022-03-06,12:01:24,1.093
1_2022-03-06_10:01:44+00,1,Bandeira,2022-03-06,10:01:44,1.071
1_2022-03-06_08:01:21+00,1,Bandeira,2022-03-06,08:01:21,1.043
1_2022-03-06_06:01:41+00,1,Bandeira,2022-03-06,06:01:41,1.008
1_2022-03-06_02:01:21+00,1,Bandeira,2022-03-06,02:01:21,0.935
1_2022-03-06_00:01:25+00,1,Bandeira,2022-03-06,00:01:25,0.899
1_2022-03-05_20:01:26+00,1,Bandeira,2022-03-05,20:01:26,2.006
1_2022-03-04_18:01:48+00,1,Bandeira,2022-03-04,18:01:48,1.595
1_2022-03-04_16:01:21+00,1,Bandeira,2022-03-04,16:01:21,1.555
1_2022-03-04_14:01:33+00,1,Bandeira,2022-03-04,14:01:33,
1_2022-03-04_12:01:21+00,1,Bandeira,2022-03-04,12:01:21,1.498
1_2022-03-04_10:01:45+00,1,Bandeira,2022-03-04,10:01:45,1.493
1_2022-03-04_08:01:45+00,1,Bandeira,2022-03-04,08:01:45,1.476
1_2022-03-04_06:06:55+00,1,Bandeira,2022-03-04,06:06:55,1.346
1_2022-03-04_04:02:34+00,1,Bandeira,2022-03-04,04:02:34,1.411
1_2022-03-04_02:01:26+00,1,Bandeira,2022-03-04,02:01:26,1.376
1_2022-03-04_00:01:17+00,1,Bandeira,2022-03-04,00:01:17,1.344
1_2022-03-03_22:01:18+00,1,Bandeira,2022-03-03,22:01:18,1.305
1_2022-03-03_20:01:23+00,1,Bandeira,2022-03-03,20:01:23,1.273
1_2022-03-03_06:04:40+00,1,Bandeira,2022-03-03,06:04:40,1.088
1_2022-03-03_04:01:37+00,1,Bandeira,2022-03-03,04:01:37,
1_2022-03-03_02:01:49+00,1,Bandeira,2022-03-03,02:01:49,1.011
1_2022-03-03_00:01:20+00,1,Bandeira,2022-03-03,00:01:20,0.97
1_2022-03-02_22:02:05+00,1,Bandeira,2022-03-02,22:02:05,2.03
1_2022-03-02_20:01:25+00,1,Bandeira,2022-03-02,20:01:25,1.993
